France, Total Population,  Exposures (Lexis triangle)	Last modified: 13 Sep 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1970   83      1887    46925.87    20189.83    67115.69
 1970   83      1886    41925.75    17873.14    59798.89
 1970   84      1886    40508.27    16780.28    57288.55
 1970   84      1885    37181.18    15562.01    52743.19
 1970   85      1885    35070.57    14252.20    49322.77
 1970   85      1884    31700.08    12764.39    44464.46
 1970   86      1884    29563.42    11539.54    41102.96
 1970   86      1883    26025.42    10075.85    36101.27
 1970   87      1883    24299.99     9132.17    33432.15
 1970   87      1882    21791.57     8046.02    29837.59
 1970   88      1882    20013.51     7144.15    27157.66
 1970   88      1881    17453.92     6428.45    23882.37
 1970   89      1881    15672.05     5623.38    21295.44
 1970   89      1880    13249.65     4651.52    17901.17
 1970   90      1880    12099.40     4129.49    16228.89
 1970   90      1879    10449.91     3552.32    14002.23
 1970   91      1879     9203.44     3013.21    12216.65
 1970   91      1878     7782.27     2561.69    10343.96
 1970   92      1878     6782.00     2175.73     8957.72
 1970   92      1877     5902.95     1866.96     7769.91
 1970   93      1877     5054.33     1552.70     6607.03
 1970   93      1876     4090.88     1227.23     5318.11
 1970   94      1876     3537.69     1038.01     4575.70
 1970   94      1875     2887.41      813.19     3700.60
 1970   95      1875     2402.82      651.95     3054.77
 1970   95      1874     1902.13      545.03     2447.16
 1970   96      1874     1511.69      429.67     1941.36
 1970   96      1873     1228.20      297.55     1525.75
 1970   97      1873     1021.99      229.82     1251.81
 1970   97      1872      813.87      205.84     1019.71
 1970   98      1872      620.80      154.42      775.23
 1970   98      1871      416.31      112.76      529.07
 1970   99      1871      369.73       96.24      465.97
 1970   99      1870      308.07       88.73      396.80
 1970   100     1870      227.69       52.95      280.64
 1970   100     1869      145.87       35.89      181.76
 1970   101     1869      105.31       24.39      129.70
 1970   101     1868       83.87       17.82      101.69
 1970   102     1868       62.55       12.45       75.00
 1970   102     1867       40.86        6.35       47.21
 1970   103     1867       30.32        4.29       34.60
 1970   103     1866       25.71        5.89       31.60
 1970   104     1866       17.88        4.43       22.31
 1970   104     1865       11.83        1.30       13.13
 1970   105     1865        8.78        1.03        9.81
 1970   105     1864        5.37        0.33        5.70
 1970   106     1864        3.94        0.00        3.94
 1970   106     1863        2.77        0.00        2.77
 1970   107     1863        1.54        0.00        1.54
 1970   107     1862        1.16        0.83        1.98
 1970   108     1862        0.51        0.17        0.68
 1970   108     1861        0.33        0.00        0.33
 1970   109     1861        0.00        0.00        0.00
 1970   109     1860        0.00        0.00        0.00
 1970   110+       .        0.00        0.00        0.00
 1971    0      1971   216096.15   226701.64   442797.79
 1971    0      1970   203104.72   213310.24   416414.96
 1971    1      1970   205034.54   215219.51   420254.06
 1971    1      1969   199371.47   208181.27   407552.74
 1971    2      1969   206494.74   215531.55   422026.28
 1971    2      1968   198685.29   206956.14   405641.43
 1971    3      1968   206421.58   214904.33   421325.91
 1971    3      1967   198713.34   207902.48   406615.82
 1971    4      1967   205427.44   214879.36   420306.80
 1971    4      1966   202904.57   212041.08   414945.65
 1971    5      1966   211883.64   221440.40   433324.04
 1971    5      1965   204691.89   214361.16   419053.05
 1971    6      1965   213139.27   223279.11   436418.38
 1971    6      1964   209590.23   218896.74   428486.97
 1971    7      1964   216920.44   226648.81   443569.26
 1971    7      1963   208462.64   216714.04   425176.68
 1971    8      1963   215272.15   223935.04   439207.19
 1971    8      1962   203163.79   211696.70   414860.49
 1971    9      1962   208093.67   216822.05   424915.72
 1971    9      1961   204808.80   213356.29   418165.10
 1971   10      1961   212336.42   221248.46   433584.89
 1971   10      1960   202408.84   210595.98   413004.82
 1971   11      1960   208345.29   216866.83   425212.12
 1971   11      1959   203514.41   211766.82   415281.23
 1971   12      1959   212167.27   220939.60   433106.87
 1971   12      1958   201980.57   209709.47   411690.04
 1971   13      1958   206967.38   214971.41   421938.79
 1971   13      1957   202013.12   209690.62   411703.75
 1971   14      1957   209190.09   217202.73   426392.82
 1971   14      1956   200048.54   207825.71   407874.24
 1971   15      1956   208372.11   216529.29   424901.40
 1971   15      1955   199143.96   206259.83   405403.79
 1971   16      1955   208738.45   216015.72   424754.18
 1971   16      1954   200049.44   206549.00   406598.43
 1971   17      1954   209475.88   216328.09   425803.97
 1971   17      1953   197085.33   202635.99   399721.33
 1971   18      1953   207443.38   213038.47   420481.85
 1971   18      1952   202416.46   206454.84   408871.30
 1971   19      1952   212355.63   215847.66   428203.29
 1971   19      1951   199915.16   204377.06   404292.22
 1971   20      1951   211146.23   214981.85   426128.08
 1971   20      1950   206963.73   212152.31   419116.04
 1971   21      1950   220389.04   226856.23   447245.27
 1971   21      1949   207240.58   214347.49   421588.08
 1971   22      1949   219636.21   229743.74   449379.95
 1971   22      1948   209961.04   219352.12   429313.15
 1971   23      1948   219618.76   230637.96   450256.72
 1971   23      1947   206610.19   218950.06   425560.25
 1971   24      1947   218754.61   233337.17   452091.78
 1971   24      1946   198351.76   212717.70   411069.46
 1971   25      1946   206619.93   222250.37   428870.30
 1971   25      1945   151550.21   163355.62   314905.83
 1971   26      1945   156696.25   168783.80   325480.05
 1971   26      1944   148994.47   160625.73   309620.19
 1971   27      1944   156068.36   168045.66   324114.02
 1971   27      1943   149356.17   161082.98   310439.15
 1971   28      1943   152282.00   164286.71   316568.71
 1971   28      1942   140223.66   151558.90   291782.56
 1971   29      1942   141678.72   153531.59   295210.31
 1971   29      1941   131970.77   142944.24   274915.00
 1971   30      1941   123945.28   134580.65   258525.94
 1971   30      1940   127106.17   137203.46   264309.63
 1971   31      1940   145604.34   157730.93   303335.27
 1971   31      1939   145086.54   155906.47   300993.01
 1971   32      1939   149434.37   160547.82   309982.19
 1971   32      1938   143904.98   154268.96   298173.94
 1971   33      1938   151527.51   162496.51   314024.02
 1971   33      1937   145753.76   155850.19   301603.96
 1971   34      1937   153125.16   163772.59   316897.75
 1971   34      1936   148887.61   158505.44   307393.05
 1971   35      1936   157356.38   167444.73   324801.11
 1971   35      1935   148434.94   156891.09   305326.03
 1971   36      1935   158424.28   167228.43   325652.71
 1971   36      1934   155718.24   163917.72   319635.95
 1971   37      1934   164689.14   173128.38   337817.53
 1971   37      1933   154191.70   161480.57   315672.27
 1971   38      1933   163694.26   171210.73   334904.99
 1971   38      1932   161532.02   168742.13   330274.16
 1971   39      1932   171684.27   179064.09   350748.37
 1971   39      1931   161327.35   168196.96   329524.31
 1971   40      1931   171098.06   178068.20   349166.26
 1971   40      1930   168365.06   175539.67   343904.74
 1971   41      1930   174004.20   181257.48   355261.68
 1971   41      1929   158832.23   164784.24   323616.47
 1971   42      1929   168452.60   174375.99   342828.59
 1971   42      1928   160721.64   165502.97   326224.61
 1971   43      1928   170637.35   175368.95   346006.30
 1971   43      1927   160455.68   163960.65   324416.33
 1971   44      1927   167324.70   170585.83   337910.53
 1971   44      1926   162606.24   164260.66   326866.90
 1971   45      1926   169094.03   170342.00   339436.02
 1971   45      1925   161587.70   161688.87   323276.57
 1971   46      1925   170933.36   170570.20   341503.56
 1971   46      1924   159685.77   157895.12   317580.89
 1971   47      1924   166533.57   163910.63   330444.20
 1971   47      1923   158820.36   156200.89   315021.25
 1971   48      1923   168148.19   164872.12   333020.31
 1971   48      1922   158535.11   154653.00   313188.11
 1971   49      1922   170713.89   165889.14   336603.02
 1971   49      1921   164617.40   159672.09   324289.49
 1971   50      1921   173227.81   167372.52   340600.33
 1971   50      1920   169241.00   164408.59   333649.59
 1971   51      1920   176179.54   170821.06   347000.60
 1971   51      1919   117247.50   113209.10   230456.61
 1971   52      1919    92220.93    88868.15   181089.08
 1971   52      1918    92602.04    88354.22   180956.25
 1971   53      1918    93785.10    89258.05   183043.16
 1971   53      1917    83153.52    78352.52   161506.04
 1971   54      1917    82830.27    77747.19   160577.46
 1971   54      1916    77819.22    72816.09   150635.31
 1971   55      1916    79064.26    73691.20   152755.46
 1971   55      1915    78197.27    72477.98   150675.24
 1971   56      1915   117251.04   108265.85   225516.89
 1971   56      1914   141835.24   129377.77   271213.01
 1971   57      1914   149248.02   135194.45   284442.47
 1971   57      1913   142822.86   130587.19   273410.05
 1971   58      1913   149884.62   136444.52   286329.14
 1971   58      1912   145622.92   132244.38   277867.30
 1971   59      1912   149914.69   135376.20   285290.89
 1971   59      1911   133907.10   120198.19   254105.29
 1971   60      1911   142423.97   126859.70   269283.68
 1971   60      1910   141998.72   126259.26   268257.98
 1971   61      1910   147998.62   130418.53   278417.15
 1971   61      1909   138887.24   121558.98   260446.22
 1971   62      1909   146388.11   126791.78   273179.89
 1971   62      1908   139561.44   120437.41   259998.85
 1971   63      1908   146221.63   124989.98   271211.61
 1971   63      1907   132939.08   113308.71   246247.79
 1971   64      1907   141140.10   119142.89   260282.99
 1971   64      1906   134325.76   112714.81   247040.57
 1971   65      1906   140421.31   116522.60   256943.92
 1971   65      1905   131676.40   109176.39   240852.79
 1971   66      1905   138062.78   113281.67   251344.46
 1971   66      1904   131037.92   106072.66   237110.58
 1971   67      1904   134688.37   107586.84   242275.21
 1971   67      1903   127969.65   101688.72   229658.37
 1971   68      1903   131764.21   103357.78   235121.99
 1971   68      1902   127824.79    99286.03   227110.82
 1971   69      1902   132129.93   101286.52   233416.45
 1971   69      1901   123261.85    92901.98   216163.82
 1971   70      1901   128704.31    95490.45   224194.76
 1971   70      1900   115667.38    84211.44   199878.82
 1971   71      1900   119991.12    86180.69   206171.81
 1971   71      1899   112511.76    78883.90   191395.67
 1971   72      1899   113835.75    78716.28   192552.03
 1971   72      1898   105695.51    69661.96   175357.47
 1971   73      1898   108936.62    70624.67   179561.29
 1971   73      1897   103626.29    64166.93   167793.21
 1971   74      1897   104501.01    63696.88   168197.89
 1971   74      1896    99533.09    57330.90   156863.98
 1971   75      1896   101215.90    57293.30   158509.20
 1971   75      1895    86478.20    45974.62   132452.83
 1971   76      1895    90883.91    46982.50   137866.41
 1971   76      1894    85490.43    43102.55   128592.98
 1971   77      1894    86441.22    42456.06   128897.28
 1971   77      1893    80634.42    39281.79   119916.21
 1971   78      1893    81208.15    38696.34   119904.49
 1971   78      1892    71334.06    33976.34   105310.40
 1971   79      1892    72442.71    33647.09   106089.79
 1971   79      1891    66288.85    31349.87    97638.72
 1971   80      1891    67712.58    31248.15    98960.73
 1971   80      1890    58046.10    26857.84    84903.95
 1971   81      1890    59300.02    26730.28    86030.30
 1971   81      1889    55263.75    25026.29    80290.04
 1971   82      1889    54333.84    23938.94    78272.78
 1971   82      1888    49133.82    21649.59    70783.41
 1971   83      1888    48246.47    20678.70    68925.18
 1971   83      1887    43726.27    18559.49    62285.76
 1971   84      1887    41735.25    17269.78    59005.03
 1971   84      1886    37237.86    15203.83    52441.69
 1971   85      1886    35609.12    14051.85    49660.97
 1971   85      1885    32560.60    13048.98    45609.58
 1971   86      1885    30341.31    11803.16    42144.48
 1971   86      1884    27389.33    10500.44    37889.77
 1971   87      1884    25254.58     9368.48    34623.06
 1971   87      1883    22079.86     8177.14    30256.99
 1971   88      1883    20335.23     7304.26    27639.50
 1971   88      1882    18198.00     6399.06    24597.07
 1971   89      1882    16367.64     5599.64    21967.28
 1971   89      1881    14254.87     5039.47    19294.33
 1971   90      1881    12600.18     4290.95    16891.13
 1971   90      1880    10594.73     3568.00    14162.74
 1971   91      1880     9506.76     3104.58    12611.34
 1971   91      1879     8220.25     2643.00    10863.24
 1971   92      1879     7113.33     2194.74     9308.08
 1971   92      1878     5933.99     1885.43     7819.42
 1971   93      1878     5068.34     1561.81     6630.15
 1971   93      1877     4413.71     1332.20     5745.91
 1971   94      1877     3664.14     1075.42     4739.55
 1971   94      1876     2983.01      868.39     3851.39
 1971   95      1876     2478.91      705.54     3184.45
 1971   95      1875     2062.12      547.77     2609.89
 1971   96      1875     1686.48      436.29     2122.77
 1971   96      1874     1304.06      368.51     1672.56
 1971   97      1874     1036.14      282.69     1318.84
 1971   97      1873      850.86      186.22     1037.07
 1971   98      1873      667.60      140.49      808.10
 1971   98      1872      536.03      131.34      667.37
 1971   99      1872      400.73       99.26      499.99
 1971   99      1871      278.21       70.46      348.67
 1971   100     1871      217.00       43.73      260.73
 1971   100     1870      180.03       37.19      217.22
 1971   101     1870      141.85       28.98      170.83
 1971   101     1869       88.31       19.36      107.67
 1971   102     1869       63.26       11.95       75.20
 1971   102     1868       51.97        9.81       61.78
 1971   103     1868       37.86        6.49       44.35
 1971   103     1867       23.62        3.25       26.87
 1971   104     1867       16.28        2.74       19.01
 1971   104     1866       14.41        3.44       17.85
 1971   105     1866        9.54        2.21       11.76
 1971   105     1865        6.65        0.81        7.47
 1971   106     1865        4.65        0.18        4.82
 1971   106     1864        2.63        0.00        2.63
 1971   107     1864        0.69        0.00        0.69
 1971   107     1863        0.98        0.00        0.98
 1971   108     1863        0.68        0.00        0.68
 1971   108     1862        0.33        0.00        0.33
 1971   109     1862        0.00        0.00        0.00
 1971   109     1861        0.00        0.00        0.00
 1971   110+       .        0.00        0.00        0.00
 1972    0      1972   213731.66   225041.37   438773.03
 1972    0      1971   208279.76   218144.37   426424.13
 1972    1      1971   214776.52   224922.24   439698.76
 1972    1      1970   203180.86   213261.78   416442.65
 1972    2      1970   205215.80   215415.56   420631.35
 1972    2      1969   199918.19   208650.46   408568.65
 1972    3      1969   206717.39   215814.64   422532.03
 1972    3      1968   199367.73   207549.68   406917.41
 1972    4      1968   206837.27   215376.08   422213.35
 1972    4      1967   198954.43   208101.58   407056.01
 1972    5      1967   205365.39   214911.38   420276.77
 1972    5      1966   203031.49   212179.23   415210.72
 1972    6      1966   211676.78   221360.80   433037.58
 1972    6      1965   204925.57   214666.36   419591.94
 1972    7      1965   213079.60   223499.44   436579.03
 1972    7      1964   210055.47   219468.55   429524.03
 1972    8      1964   217154.25   227103.10   444257.35
 1972    8      1963   208973.13   217377.90   426351.03
 1972    9      1963   215506.22   224381.82   439888.04
 1972    9      1962   203826.05   212367.04   416193.09
 1972   10      1962   208564.48   217342.51   425906.99
 1972   10      1961   205322.87   213930.34   419253.21
 1972   11      1961   212703.92   221740.22   434444.15
 1972   11      1960   203220.97   211524.48   414745.45
 1972   12      1960   208997.02   217708.80   426705.83
 1972   12      1959   204147.04   212579.08   416726.12
 1972   13      1959   212661.72   221710.98   434372.71
 1972   13      1958   202699.84   210527.57   413227.42
 1972   14      1958   207601.57   215719.96   423321.52
 1972   14      1957   202670.10   210413.76   413083.86
 1972   15      1957   209793.53   217878.44   427671.97
 1972   15      1956   200734.86   208561.62   409296.48
 1972   16      1956   209051.31   217314.50   426365.80
 1972   16      1955   199802.98   206731.09   406534.07
 1972   17      1955   209705.72   216683.01   426388.73
 1972   17      1954   200864.76   207379.80   408244.56
 1972   18      1954   210249.25   216659.81   426909.06
 1972   18      1953   197879.75   203128.38   401008.13
 1972   19      1953   208183.68   212631.49   420815.17
 1972   19      1952   203251.01   206503.15   409754.16
 1972   20      1952   213054.67   215807.25   428861.93
 1972   20      1951   200503.10   204055.78   404558.88
 1972   21      1951   211665.02   216406.17   428071.19
 1972   21      1950   207612.73   213618.90   421231.63
 1972   22      1950   220950.44   229689.30   450639.74
 1972   22      1949   207847.03   217332.13   425179.16
 1972   23      1949   220082.59   231441.16   451523.75
 1972   23      1948   210643.65   221134.99   431778.64
 1972   24      1948   220073.37   232534.87   452608.24
 1972   24      1947   207353.66   221110.23   428463.89
 1972   25      1947   219236.62   235075.39   454312.02
 1972   25      1946   199271.24   214277.27   413548.52
 1972   26      1946   207211.72   222931.20   430142.93
 1972   26      1945   152288.98   163985.84   316274.82
 1972   27      1945   157082.30   169189.63   326271.93
 1972   27      1944   149777.50   161224.79   311002.30
 1972   28      1944   156486.42   168717.89   325204.32
 1972   28      1943   150072.82   161853.72   311926.53
 1972   29      1943   152647.49   165117.18   317764.67
 1972   29      1942   140758.13   152480.94   293239.07
 1972   30      1942   141957.84   154544.85   296502.68
 1972   30      1941   132449.47   143774.87   276224.34
 1972   31      1941   124124.92   135491.41   259616.33
 1972   31      1940   127441.90   138012.12   265454.02
 1972   32      1940   145695.25   158457.42   304152.66
 1972   32      1939   145521.64   156296.20   301817.83
 1972   33      1939   149600.49   160615.96   310216.45
 1972   33      1938   144330.08   154729.81   299059.89
 1972   34      1938   151687.07   162583.98   314271.05
 1972   34      1937   146067.97   156163.97   302231.93
 1972   35      1937   153202.05   163507.85   316709.90
 1972   35      1936   149178.17   158691.15   307869.32
 1972   36      1936   157423.86   167145.50   324569.36
 1972   36      1935   148760.63   156966.03   305726.66
 1972   37      1935   158513.28   166813.13   325326.41
 1972   37      1934   155894.44   163814.88   319709.32
 1972   38      1934   164668.91   172689.92   337358.83
 1972   38      1933   154415.18   161424.13   315839.31
 1972   39      1933   163707.87   170792.64   334500.51
 1972   39      1932   161677.37   168528.25   330205.62
 1972   40      1932   171684.73   178411.09   350095.82
 1972   40      1931   161619.00   168086.01   329705.01
 1972   41      1931   171216.28   177489.48   348705.76
 1972   41      1930   168231.90   175123.34   343355.23
 1972   42      1930   173719.06   180334.12   354053.17
 1972   42      1929   158779.37   164225.42   323004.79
 1972   43      1929   168246.16   173369.31   341615.47
 1972   43      1928   160670.88   164983.70   325654.58
 1972   44      1928   170440.39   174422.46   344862.85
 1972   44      1927   160257.25   163218.23   323475.48
 1972   45      1927   166978.65   169495.64   336474.29
 1972   45      1926   162412.74   163463.38   325876.11
 1972   46      1926   168768.64   169257.74   338026.39
 1972   46      1925   161377.60   160864.11   322241.71
 1972   47      1925   170598.36   169370.70   339969.06
 1972   47      1924   159403.55   156703.28   316106.83
 1972   48      1924   166172.25   162461.73   328633.98
 1972   48      1923   158434.11   155139.04   313573.15
 1972   49      1923   167642.35   163426.34   331068.70
 1972   49      1922   158190.00   153524.75   311714.75
 1972   50      1922   170268.01   164476.89   334744.89
 1972   50      1921   164196.67   158402.78   322599.45
 1972   51      1921   172705.81   165966.85   338672.67
 1972   51      1920   168601.98   163197.07   331799.05
 1972   52      1920   175421.62   169393.56   344815.18
 1972   52      1919   116606.28   112154.04   228760.32
 1972   53      1919    91648.62    87947.62   179596.24
 1972   53      1918    92144.51    87510.72   179655.23
 1972   54      1918    93272.37    88305.31   181577.68
 1972   54      1917    82746.07    77503.85   160249.92
 1972   55      1917    82341.89    76763.65   159105.54
 1972   55      1916    77333.22    71882.41   149215.63
 1972   56      1916    78452.79    72691.80   151144.59
 1972   56      1915    77709.66    71578.03   149287.70
 1972   57      1915   116447.12   106779.71   223226.83
 1972   57      1914   141079.78   127427.29   268507.07
 1972   58      1914   148441.58   132991.69   281433.27
 1972   58      1913   141914.96   128778.44   270693.41
 1972   59      1913   148928.88   134331.45   283260.33
 1972   59      1912   144677.20   130174.32   274851.52
 1972   60      1912   148876.61   133060.78   281937.39
 1972   60      1911   133069.29   118083.44   251152.73
 1972   61      1911   141423.50   124339.08   265762.58
 1972   61      1910   140771.27   123521.25   264292.52
 1972   62      1910   146632.26   127426.25   274058.50
 1972   62      1909   137611.99   118623.65   256235.64
 1972   63      1909   144962.69   123705.49   268668.19
 1972   63      1908   138125.62   117455.64   255581.26
 1972   64      1908   144637.05   121703.99   266341.04
 1972   64      1907   131443.07   110344.31   241787.38
 1972   65      1907   139426.62   115852.72   255279.35
 1972   65      1906   132626.92   109386.04   242012.96
 1972   66      1906   138541.04   113047.48   251588.52
 1972   66      1905   129859.03   105871.10   235730.13
 1972   67      1905   136008.81   109588.57   245597.38
 1972   67      1904   128999.48   102323.27   231322.75
 1972   68      1904   132492.04   103636.18   236128.22
 1972   68      1903   125840.90    97986.81   223827.71
 1972   69      1903   129408.28    99318.37   228726.65
 1972   69      1902   125352.96    95329.69   220682.64
 1972   70      1902   129462.24    97069.39   226531.63
 1972   70      1901   120689.60    88754.01   209443.61
 1972   71      1901   125803.76    91159.53   216963.30
 1972   71      1900   112640.65    80155.68   192796.33
 1972   72      1900   116637.53    81808.44   198445.97
 1972   72      1899   109154.11    74748.58   183902.70
 1972   73      1899   110262.60    74403.29   184665.89
 1972   73      1898   102246.94    65621.95   167868.89
 1972   74      1898   105167.39    66295.84   171463.22
 1972   74      1897    99740.22    60148.67   159888.89
 1972   75      1897   100345.77    59456.36   159802.14
 1972   75      1896    95417.48    53427.58   148845.05
 1972   76      1896    96770.12    53138.96   149909.07
 1972   76      1895    82789.77    42323.56   125113.33
 1972   77      1895    86729.75    43044.90   129774.64
 1972   77      1894    81179.06    39460.86   120639.93
 1972   78      1894    81786.56    38728.41   120514.98
 1972   78      1893    76038.99    35824.31   111863.31
 1972   79      1893    76338.37    35069.06   111407.43
 1972   79      1892    66789.86    30661.65    97451.51
 1972   80      1892    67140.39    30028.91    97169.30
 1972   80      1891    61816.07    28145.51    89961.58
 1972   81      1891    62549.20    27791.64    90340.84
 1972   81      1890    53471.32    23776.24    77247.56
 1972   82      1890    54336.56    23519.94    77856.49
 1972   82      1889    50322.78    21871.13    72193.91
 1972   83      1889    49194.72    20828.80    70023.52
 1972   83      1888    44235.12    18686.37    62921.49
 1972   84      1888    43188.49    17729.71    60918.20
 1972   84      1887    38763.41    15833.05    54596.46
 1972   85      1887    36845.76    14624.64    51470.41
 1972   85      1886    32633.84    12667.27    45301.11
 1972   86      1886    31013.64    11675.57    42689.21
 1972   86      1885    28049.52    10741.42    38790.94
 1972   87      1885    25930.64     9647.57    35578.21
 1972   87      1884    23277.37     8508.40    31785.77
 1972   88      1884    21323.40     7559.37    28882.77
 1972   88      1883    18414.65     6508.41    24923.06
 1972   89      1883    16853.40     5800.85    22654.25
 1972   89      1882    14824.01     4992.50    19816.50
 1972   90      1882    13328.03     4342.65    17670.68
 1972   90      1881    11459.99     3829.36    15289.36
 1972   91      1881    10091.80     3257.83    13349.63
 1972   91      1880     8307.45     2671.59    10979.03
 1972   92      1880     7416.33     2302.91     9719.24
 1972   92      1879     6319.53     1913.27     8232.79
 1972   93      1879     5428.75     1588.89     7017.63
 1972   93      1878     4423.57     1339.84     5763.41
 1972   94      1878     3774.68     1103.09     4877.77
 1972   94      1877     3188.97      930.61     4119.58
 1972   95      1877     2667.01      755.74     3422.76
 1972   95      1876     2087.88      581.39     2669.27
 1972   96      1876     1759.95      472.56     2232.51
 1972   96      1875     1437.50      371.01     1808.51
 1972   97      1875     1157.24      295.45     1452.69
 1972   97      1874      898.45      242.56     1141.00
 1972   98      1874      712.52      188.80      901.33
 1972   98      1873      555.57      117.79      673.36
 1972   99      1873      440.43      100.25      540.68
 1972   99      1872      344.33       86.29      430.61
 1972   100     1872      249.86       63.67      313.53
 1972   100     1871      157.74       27.59      185.33
 1972   101     1871      125.22       20.40      145.62
 1972   101     1870      113.47       22.97      136.45
 1972   102     1870       86.65       16.23      102.88
 1972   102     1869       52.42        9.75       62.18
 1972   103     1869       36.51        7.23       43.74
 1972   103     1868       30.24        5.22       35.46
 1972   104     1868       22.00        4.10       26.10
 1972   104     1867       12.23        2.44       14.66
 1972   105     1867        7.71        2.56       10.28
 1972   105     1866        7.53        1.80        9.33
 1972   106     1866        5.11        1.53        6.64
 1972   106     1865        3.72        0.00        3.72
 1972   107     1865        2.59        0.00        2.59
 1972   107     1864        0.33        0.00        0.33
 1972   108     1864        0.00        0.00        0.00
 1972   108     1863        0.49        0.00        0.49
 1972   109     1863        0.17        0.00        0.17
 1972   109     1862        0.00        0.00        0.00
 1972   110+       .        0.00        0.00        0.00
 1973    0      1973   211157.30   222261.35   433418.66
 1973    0      1972   207121.81   217782.80   424904.61
 1973    1      1972   212101.22   222820.18   434921.39
 1973    1      1971   207987.99   217797.99   425785.98
 1973    2      1971   214811.26   224828.25   439639.51
 1973    2      1970   203389.46   213488.15   416877.61
 1973    3      1970   205293.57   215428.71   420722.28
 1973    3      1969   200143.01   208941.97   409084.98
 1973    4      1969   206888.24   215970.56   422858.80
 1973    4      1968   199779.96   208013.16   407793.12
 1973    5      1968   207219.10   215713.97   422933.07
 1973    5      1967   198897.36   208135.02   407032.38
 1973    6      1967   205229.02   214759.28   419988.31
 1973    6      1966   202835.73   212106.32   414942.05
 1973    7      1966   211424.80   221210.18   432634.98
 1973    7      1965   204874.06   214883.18   419757.23
 1973    8      1965   213018.80   223608.12   436626.92
 1973    8      1964   210282.78   219909.54   430192.32
 1973    9      1964   217294.92   227345.38   444640.30
 1973    9      1963   209203.50   217804.83   427008.32
 1973   10      1963   215737.92   224665.22   440403.13
 1973   10      1962   204285.10   212877.56   417162.66
 1973   11      1962   209035.60   217795.48   426831.08
 1973   11      1961   205680.94   214410.77   420091.71
 1973   12      1961   213050.64   222152.52   435203.16
 1973   12      1960   203850.40   212346.49   416196.88
 1973   13      1960   209615.54   218508.53   428124.07
 1973   13      1959   204624.84   213318.46   417943.30
 1973   14      1959   213198.61   222422.12   435620.73
 1973   14      1958   203316.91   211250.25   414567.16
 1973   15      1958   208274.50   216408.75   424683.25
 1973   15      1957   203249.18   211059.02   414308.20
 1973   16      1957   210469.91   218642.86   429112.77
 1973   16      1956   201381.79   209302.24   410684.03
 1973   17      1956   210084.40   218040.28   428124.68
 1973   17      1955   200718.11   207342.34   408060.45
 1973   18      1955   210776.26   217164.21   427940.47
 1973   18      1954   201602.23   207670.42   409272.66
 1973   19      1954   211204.90   217242.87   428447.77
 1973   19      1953   198578.97   202725.45   401304.42
 1973   20      1953   209090.66   213558.75   422649.41
 1973   20      1952   203913.28   206456.01   410369.30
 1973   21      1952   213924.88   218472.58   432397.46
 1973   21      1951   200992.83   205414.01   406406.84
 1973   22      1951   212306.23   220593.17   432899.40
 1973   22      1950   208148.26   216280.79   424429.04
 1973   23      1950   221578.25   232511.68   454089.94
 1973   23      1949   208271.06   218942.02   427213.07
 1973   24      1949   220483.26   233131.35   453614.60
 1973   24      1948   211086.57   222972.03   434058.60
 1973   25      1948   220442.21   234733.76   455175.97
 1973   25      1947   207811.12   222749.12   430560.24
 1973   26      1947   219565.51   236351.66   455917.17
 1973   26      1946   199839.32   214938.98   414778.31
 1973   27      1946   207642.73   223516.03   431158.75
 1973   27      1945   152667.49   164383.87   317051.35
 1973   28      1945   157348.33   169766.82   327115.15
 1973   28      1944   150178.61   161866.05   312044.66
 1973   29      1944   156783.59   169678.46   326462.05
 1973   29      1943   150427.09   162666.50   313093.59
 1973   30      1943   152971.47   166172.07   319143.54
 1973   30      1942   141027.78   153483.48   294511.25
 1973   31      1942   142162.28   155865.05   298027.33
 1973   31      1941   132642.85   144738.11   277380.95
 1973   32      1941   124251.09   136467.48   260718.57
 1973   32      1940   127519.39   138647.67   266167.06
 1973   33      1940   145706.85   159147.19   304854.05
 1973   33      1939   145683.66   156358.85   302042.51
 1973   34      1939   149687.03   160623.45   310310.48
 1973   34      1938   144486.00   154804.30   299290.30
 1973   35      1938   151772.86   162457.96   314230.82
 1973   35      1937   146140.28   155903.11   302043.39
 1973   36      1937   153207.09   162993.21   316200.30
 1973   36      1936   149240.94   158394.45   307635.39
 1973   37      1936   157423.93   166654.34   324078.27
 1973   37      1935   148843.55   156562.25   305405.79
 1973   38      1935   158570.03   166351.59   324921.63
 1973   38      1934   155874.07   163382.00   319256.07
 1973   39      1934   164589.24   172231.35   336820.60
 1973   39      1933   154422.86   161009.87   315432.73
 1973   40      1933   163666.04   170258.43   333924.48
 1973   40      1932   161676.63   167893.59   329570.21
 1973   41      1932   171646.54   177679.80   349326.34
 1973   41      1931   161716.61   167525.85   329242.46
 1973   42      1931   171284.57   176794.23   348078.80
 1973   42      1930   167957.33   174215.50   342172.83
 1973   43      1930   173408.50   179275.96   352684.46
 1973   43      1929   158568.73   163268.11   321836.84
 1973   44      1929   167973.97   172215.55   340189.52
 1973   44      1928   160478.28   164068.44   324546.71
 1973   45      1928   170214.30   173372.93   343587.23
 1973   45      1927   159909.35   162152.96   322062.30
 1973   46      1927   166596.96   168361.56   334958.51
