Year,Age,Cohort,Country,Sex,TL_Deaths,TU_Deaths_Next_Year,Deaths,Population,TL_Deaths_Prev_Year,TU_Deaths_Same_Year,Exposure
1985,92,1893,dnk,m,138,125,263,3902,218,216,3902.6666666666665
1985,92,1893,fin,f,124,156,280,9871,252,239,9875.333333333334
1985,92,1893,fin,m,34,42,76,3902,138,125,3906.3333333333335
1985,92,1893,nor,f,198,200,398,9871,124,156,9860.333333333334
1985,92,1893,nor,m,101,101,202,3902,34,42,3899.3333333333335
1985,92,1893,swe,f,422,443,865,9871,198,200,9870.333333333334
1985,92,1893,swe,m,210,196,406,3902,101,101,3902
1986,92,1894,dnk,f,246,255,501,10267,422,443,10260
1986,92,1894,dnk,m,124,141,265,3985,210,196,3989.6666666666665
1986,92,1894,fin,f,148,125,273,10267,246,255,10264
1986,92,1894,fin,m,41,52,93,3985,124,141,3979.3333333333335
1986,92,1894,nor,f,205,190,395,10267,148,125,10274.666666666666
1986,92,1894,nor,m,102,95,197,3985,41,52,3981.3333333333335
1986,92,1894,swe,f,455,442,897,10267,205,190,10272
1986,92,1894,swe,m,204,209,413,3985,102,95,3987.3333333333335
1987,92,1895,dnk,f,278,249,527,10988,455,442,10992.333333333334
1987,92,1895,dnk,m,151,136,287,4169,204,209,4167.333333333333
1987,92,1895,fin,f,155,174,329,10988,278,249,10997.666666666666
1987,92,1895,fin,m,49,61,110,4169,151,136,4174
1987,92,1895,nor,f,209,215,424,10988,155,174,10981.666666666666
1987,92,1895,nor,m,124,94,218,4169,49,61,4165
1987,92,1895,swe,f,483,483,966,10988,209,215,10986
1987,92,1895,swe,m,221,213,434,4169,124,94,4179
1988,92,1896,dnk,f,304,313,617,11685,483,483,11685
1988,92,1896,dnk,m,138,131,269,4436,221,213,4438.666666666667
1988,92,1896,fin,f,209,179,388,11685,304,313,11682
1988,92,1896,fin,m,51,48,99,4436,138,131,4438.333333333333
1988,92,1896,nor,f,253,241,494,11685,209,179,11695
1988,92,1896,nor,m,126,118,244,4436,51,48,4437
1988,92,1896,swe,f,551,507,1058,11685,253,241,11689
1988,92,1896,swe,m,263,224,487,4436,126,118,4438.666666666667
1989,92,1897,dnk,f,312,306,618,11951,551,507,11965.666666666666
1989,92,1897,dnk,m,144,139,283,4404,263,224,4417
1989,92,1897,fin,f,193,196,389,11951,312,306,11953
1989,92,1897,fin,m,63,71,134,4404,144,139,4405.666666666667
1989,92,1897,nor,f,231,246,477,11951,193,196,11950
1989,92,1897,nor,m,119,125,244,4404,63,71,4401.333333333333
1989,92,1897,swe,f,521,507,1028,11951,231,246,11946
1989,92,1897,swe,m,249,219,468,4404,119,125,4402
1990,92,1898,dnk,f,328,313,641,12698,521,507,12702.666666666666
1990,92,1898,dnk,m,145,139,284,4633,249,219,4643
1990,92,1898,fin,f,195,196,391,12698,328,313,12703
1990,92,1898,fin,m,79,68,147,4633,145,139,4635
1990,92,1898,nor,f,268,294,562,12698,195,196,12697.666666666666
1990,92,1898,nor,m,140,126,266,4633,79,68,4636.666666666667
1990,92,1898,swe,f,566,510,1076,12698,268,294,12689.333333333334
1990,92,1898,swe,m,254,241,495,4633,140,126,4637.666666666667
1991,92,1899,dnk,f,340,318,658,13055,566,510,13073.666666666666
1991,92,1899,dnk,m,147,121,268,4610,254,241,4614.333333333333
1991,92,1899,fin,f,193,224,417,13055,340,318,13062.333333333334
1991,92,1899,fin,m,60,77,137,4610,147,121,4618.666666666667
1991,92,1899,nor,f,262,245,507,13055,193,224,13044.666666666666
1991,92,1899,nor,m,136,125,261,4610,60,77,4604.333333333333
1991,92,1899,swe,f,590,557,1147,13055,262,245,13060.666666666666
1991,92,1899,swe,m,268,261,529,4610,136,125,4613.666666666667
1992,92,1900,dnk,f,324,317,641,13888,590,557,13899
1992,92,1900,dnk,m,153,142,295,4787,268,261,4789.333333333333
1992,92,1900,fin,f,231,247,478,13888,324,317,13890.333333333334
1992,92,1900,fin,m,76,69,145,4787,153,142,4790.666666666667
1992,92,1900,nor,f,257,266,523,13888,231,247,13882.666666666666
1992,92,1900,nor,m,116,114,230,4787,76,69,4789.333333333333
1992,92,1900,swe,f,590,614,1204,13888,257,266,13885
1992,92,1900,swe,m,271,251,522,4787,116,114,4787.666666666667
1993,92,1901,dnk,f,379,325,704,14763,590,614,14755
1993,92,1901,dnk,m,175,137,312,4985,271,251,4991.666666666667
1993,92,1901,fin,f,250,273,523,14763,379,325,14781
1993,92,1901,fin,m,79,73,152,4985,175,137,4997.666666666667
1993,92,1901,nor,f,345,271,616,14763,250,273,14755.333333333334
1993,92,1901,nor,m,151,119,270,4985,79,73,4987
1993,92,1901,swe,f,747,564,1311,14763,345,271,14787.666666666666
1993,92,1901,swe,m,306,260,566,4985,151,119,4995.666666666667
1994,92,1902,dnk,f,354,339,693,15236,747,564,15297
1994,92,1902,dnk,m,129,165,294,5174,306,260,5189.333333333333
1994,92,1902,fin,f,242,254,496,15236,354,339,15241
1994,92,1902,fin,m,83,89,172,5174,129,165,5162
1994,92,1902,nor,f,284,257,541,15236,242,254,15232
1994,92,1902,nor,m,107,137,244,5174,83,89,5172
1994,92,1902,swe,f,645,677,1322,15236,284,257,15245
1994,92,1902,swe,m,300,286,586,5174,107,137,5164
1995,92,1903,dnk,f,415,343,758,15629,645,677,15618.333333333334
1995,92,1903,dnk,m,168,154,322,5357,300,286,5361.666666666667
1995,92,1903,fin,f,285,278,563,15629,415,343,15653
1995,92,1903,fin,m,72,83,155,5357,168,154,5361.666666666667
1995,92,1903,nor,f,308,314,622,15629,285,278,15631.333333333334
1995,92,1903,nor,m,140,127,267,5357,72,83,5353.333333333333
1995,92,1903,swe,f,697,679,1376,15629,308,314,15627
1995,92,1903,swe,m,320,298,618,5357,140,127,5361.333333333333
1996,92,1904,dnk,f,342,360,702,16442,697,679,16448
1996,92,1904,dnk,m,152,150,302,5442,320,298,5449.333333333333
1996,92,1904,fin,f,253,284,537,16442,342,360,16436
1996,92,1904,fin,m,98,93,191,5442,152,150,5442.666666666667
1996,92,1904,nor,f,302,336,638,16442,253,284,16431.666666666668
1996,92,1904,nor,m,119,126,245,5442,98,93,5443.666666666667
1996,92,1904,swe,f,702,684,1386,16442,302,336,16430.666666666668
1996,92,1904,swe,m,325,327,652,5442,119,126,5439.666666666667
1997,92,1905,dnk,f,371,361,732,16733,702,684,16739
1997,92,1905,dnk,m,147,136,283,5555,325,327,5554.333333333333
1997,92,1905,fin,f,304,330,634,16733,371,361,16736.333333333332
1997,92,1905,fin,m,91.5,94.5,186,5555,147,136,5558.666666666667
1997,92,1905,nor,f,273,336,609,16733,304,330,16724.333333333332
1997,92,1905,nor,m,124,126,250,5555,91.5,94.5,5554
1997,92,1905,swe,f,715,733,1448,16733,273,336,16712
1997,92,1905,swe,m,309,332,641,5555,124,126,5554.333333333333
1998,92,1906,dnk,f,373,383,756,17667,715,733,17661
1998,92,1906,dnk,m,173,137,310,5812,309,332,5804.333333333333
1998,92,1906,fin,f,299,288,587,17667,373,383,17663.666666666668
1998,92,1906,fin,m,109,107,216,5812,173,137,5824
1998,92,1906,nor,f,298,352,650,17667,299,288,17670.666666666668
1998,92,1906,nor,m,114,130,244,5812,109,107,5812.666666666667
1998,92,1906,swe,f,769,786,1555,17667,298,352,17649
1998,92,1906,swe,m,358,336,694,5812,114,130,5806.666666666667
1908,93,1815,dnk,f,20.17,18,38.17,644.1899999999999,56,58,643.5233333333333
1908,93,1815,dnk,m,9.12,8.47,17.59,331.49,19,24,329.8233333333333
1908,93,1815,fin,f,7.75,5.15,12.9,644.1899999999999,20.17,18,644.9133333333333
1908,93,1815,fin,m,2.46,3.04,5.5,331.49,9.12,8.47,331.70666666666665
1908,93,1815,nor,f,42,21,63,644.1899999999999,7.75,5.15,645.0566666666666
1908,93,1815,nor,m,21.5,13.5,35,331.49,2.46,3.04,331.2966666666667
1908,93,1815,swe,f,42,49,91,644.1899999999999,42,21,651.1899999999999
1908,93,1815,swe,m,34,21,55,331.49,21.5,13.5,334.1566666666667
1909,93,1816,dnk,f,17.11,18.86,35.97,756.89,42,49,754.5566666666666
1909,93,1816,dnk,m,8.3,8.85,17.15,399.02000000000004,34,21,403.35333333333335
1909,93,1816,fin,f,4.85,11.85,16.7,756.89,17.11,18.86,756.3066666666666
1909,93,1816,fin,m,2.96,3.04,6,399.02000000000004,8.3,8.85,398.8366666666667
1909,93,1816,nor,f,35,27.5,62.5,756.89,4.85,11.85,754.5566666666666
1909,93,1816,nor,m,19,28,47,399.02000000000004,2.96,3.04,398.9933333333334
1909,93,1816,swe,f,54,54,108,756.89,35,27.5,759.39
1909,93,1816,swe,m,31,28,59,399.02000000000004,19,28,396.02000000000004
1910,93,1817,dnk,f,17.88,22.53,40.41,759.0699999999999,54,54,759.0699999999999
1910,93,1817,dnk,m,8.67,7.45,16.12,363.57,31,28,364.57
1910,93,1817,fin,f,11.15,11.84,22.990000000000002,759.0699999999999,17.88,22.53,757.52
1910,93,1817,fin,m,2.96,4.05,7.01,363.57,8.67,7.45,363.9766666666667
1910,93,1817,nor,f,46.5,31.5,78,759.0699999999999,11.15,11.84,758.8399999999999
1910,93,1817,nor,m,22,20.5,42.5,363.57,2.96,4.05,363.20666666666665
1910,93,1817,swe,f,46,48,94,759.0699999999999,46.5,31.5,764.0699999999999
1910,93,1817,swe,m,30,27,57,363.57,22,20.5,364.07
1911,93,1818,dnk,f,21.31,21.8,43.11,785.6800000000001,46,48,785.0133333333334
1911,93,1818,dnk,m,7.29,10.82,18.11,401.61999999999995,30,27,402.61999999999995
1911,93,1818,fin,f,11.16,11.31,22.47,785.6800000000001,21.31,21.8,785.5166666666668
1911,93,1818,fin,m,3.95,3.03,6.98,401.61999999999995,7.29,10.82,400.44333333333327
1911,93,1818,nor,f,36,35.5,71.5,785.6800000000001,11.16,11.31,785.6300000000001
1911,93,1818,nor,m,21,23,44,401.61999999999995,3.95,3.03,401.9266666666666
1911,93,1818,swe,f,62,55,117,785.6800000000001,36,35.5,785.8466666666667
1911,93,1818,swe,m,26,24,50,401.61999999999995,21,23,400.95333333333326
1912,93,1819,dnk,f,20.76,23.04,43.8,794.8899999999999,62,55,797.2233333333332
1912,93,1819,dnk,m,10.62,11.61,22.229999999999997,459.84000000000003,26,24,460.5066666666667
1912,93,1819,fin,f,10.69,10.29,20.979999999999997,794.8899999999999,20.76,23.04,794.1299999999999
1912,93,1819,fin,m,2.97,5.56,8.53,459.84000000000003,10.62,11.61,459.51000000000005
1912,93,1819,nor,f,37,31,68,794.8899999999999,10.69,10.29,795.0233333333332
1912,93,1819,nor,m,27,19.5,46.5,459.84000000000003,2.97,5.56,458.9766666666667
1912,93,1819,swe,f,61,56,117,794.8899999999999,37,31,796.8899999999999
1912,93,1819,swe,m,28,41,69,459.84000000000003,27,19.5,462.34000000000003
1913,93,1820,dnk,f,21.94,30.73,52.67,909.94,61,56,911.6066666666667
1913,93,1820,dnk,m,11.41,11.65,23.060000000000002,490.7399999999999,28,41,486.4066666666666
1913,93,1820,fin,f,9.71,9.76,19.47,909.94,21.94,30.73,907.0100000000001
1913,93,1820,fin,m,5.44,6.06,11.5,490.7399999999999,11.41,11.65,490.6599999999999
1913,93,1820,nor,f,48.5,34,82.5,909.94,9.71,9.76,909.9233333333334
1913,93,1820,nor,m,36.5,20,56.5,490.7399999999999,5.44,6.06,490.53333333333325
1913,93,1820,swe,f,53,71,124,909.94,48.5,34,914.7733333333334
1913,93,1820,swe,m,39,31,70,490.7399999999999,36.5,20,496.2399999999999
1914,93,1821,dnk,f,29.19,29.47,58.66,931.0000000000001,53,71,925.0000000000001
1914,93,1821,dnk,m,11.42,15.9,27.32,502.15,39,31,504.81666666666666
1914,93,1821,fin,f,9.24,10.28,19.52,931.0000000000001,29.19,29.47,930.9066666666668
1914,93,1821,fin,m,5.94,6.07,12.010000000000002,502.15,11.42,15.9,500.65666666666664
1914,93,1821,nor,f,50,33,83,931.0000000000001,9.24,10.28,930.6533333333334
1914,93,1821,nor,m,27,17,44,502.15,5.94,6.07,502.1066666666666
1914,93,1821,swe,f,70,68,138,931.0000000000001,50,33,936.6666666666667
1914,93,1821,swe,m,43,49,92,502.15,27,17,505.4833333333333
1915,93,1822,dnk,f,28.09,27.22,55.31,944.0100000000001,70,68,944.6766666666667
1915,93,1822,dnk,m,15.6,14.68,30.28,535.08,43,49,533.08
1915,93,1822,fin,f,9.72,12.34,22.060000000000002,944.0100000000001,28.09,27.22,944.3000000000001
1915,93,1822,fin,m,5.93,5.56,11.489999999999998,535.08,15.6,14.68,535.3866666666667
1915,93,1822,nor,f,44.5,39,83.5,944.0100000000001,9.72,12.34,943.1366666666668
1915,93,1822,nor,m,36.5,24,60.5,535.08,5.93,5.56,535.2033333333334
1915,93,1822,swe,f,76,70,146,944.0100000000001,44.5,39,945.8433333333335
1915,93,1822,swe,m,43,36,79,535.08,36.5,24,539.2466666666667
1916,93,1823,dnk,f,25.83,27.19,53.019999999999996,943.7299999999999,76,70,945.7299999999999
1916,93,1823,dnk,m,14.38,19.26,33.64,513.53,43,36,515.8633333333333
1916,93,1823,fin,f,11.66,17,28.66,943.7299999999999,25.83,27.19,943.2766666666665
1916,93,1823,fin,m,5.44,10,15.440000000000001,513.53,14.38,19.26,511.9033333333333
1916,93,1823,nor,f,42.5,31,73.5,943.7299999999999,11.66,17,941.9499999999999
1916,93,1823,nor,m,27,20.5,47.5,513.53,5.44,10,512.01
1916,93,1823,swe,f,69,80,149,943.7299999999999,42.5,31,947.5633333333333
1916,93,1823,swe,m,44,49,93,513.53,27,20.5,515.6966666666666
1917,93,1824,dnk,f,25.85,12.23,38.08,934.0799999999999,69,80,930.4133333333333
1917,93,1824,dnk,m,18.86,10.77,29.63,484.1599999999999,44,49,482.4933333333332
1917,93,1824,fin,f,17,9,26,934.0799999999999,25.85,12.23,938.6199999999999
1917,93,1824,fin,m,5,3,8,484.1599999999999,18.86,10.77,486.85666666666657
1917,93,1824,nor,f,51.5,31,82.5,934.0799999999999,17,9,936.7466666666666
1917,93,1824,nor,m,27.5,20.5,48,484.1599999999999,5,3,484.8266666666666
1917,93,1824,swe,f,74,79,153,934.0799999999999,51.5,31,940.9133333333333
1917,93,1824,swe,m,40,37,77,484.1599999999999,27.5,20.5,486.4933333333332
1918,93,1825,dnk,f,17.8,26.29,44.09,995.8,74,79,994.1333333333333
1918,93,1825,dnk,m,14.28,16.21,30.490000000000002,540.76,40,37,541.76
1918,93,1825,fin,f,17,14,31,995.8,17.8,26.29,992.9699999999999
1918,93,1825,fin,m,7,9,16,540.76,14.28,16.21,540.1166666666667
1918,93,1825,nor,f,40,31,71,995.8,17,14,996.8
1918,93,1825,nor,m,23.5,22,45.5,540.76,7,9,540.0933333333334
1918,93,1825,swe,f,70,86,156,995.8,40,31,998.8
1918,93,1825,swe,m,51,44,95,540.76,23.5,22,541.26
1919,93,1826,dnk,f,22.8,25.65,48.45,988.28,70,86,982.9466666666666
1919,93,1826,dnk,m,13.84,13.15,26.990000000000002,559.67,51,44,562.0033333333333
1919,93,1826,fin,f,8,16,24,988.28,22.8,25.65,987.3299999999999
1919,93,1826,fin,m,9,3,12,559.67,13.84,13.15,559.9
1919,93,1826,nor,f,46.5,38,84.5,988.28,8,16,985.6133333333333
1919,93,1826,nor,m,35.5,17.5,53,559.67,9,3,561.67
1919,93,1826,swe,f,70,77,147,988.28,46.5,38,991.1133333333333
1919,93,1826,swe,m,54,45,99,559.67,35.5,17.5,565.67
1920,93,1827,dnk,f,24.4,25.07,49.47,964.77,70,77,962.4366666666666
1920,93,1827,dnk,m,12.91,20.08,32.989999999999995,538.61,54,45,541.61
1920,93,1827,fin,f,10,12,22,964.77,24.4,25.07,964.5466666666666
1920,93,1827,fin,m,4,7,11,538.61,12.91,20.08,536.22
1920,93,1827,nor,f,45.5,30.5,76,964.77,10,12,964.1033333333334
1920,93,1827,nor,m,32.5,21,53.5,538.61,4,7,537.61
1920,93,1827,swe,f,71,55,126,964.77,45.5,30.5,969.77
1920,93,1827,swe,m,38,40,78,538.61,32.5,21,542.4433333333334
1921,93,1828,dnk,f,23.06,30.08,53.14,986.18,71,55,991.5133333333333
1921,93,1828,dnk,m,18.07,15.05,33.120000000000005,544.0999999999999,38,40,543.4333333333333
1921,93,1828,fin,f,13,15,28,986.18,23.06,30.08,983.8399999999999
1921,93,1828,fin,m,10,7,17,544.0999999999999,18.07,15.05,545.1066666666666
1921,93,1828,nor,f,44,29,73,986.18,13,15,985.5133333333333
1921,93,1828,nor,m,36,19.5,55.5,544.0999999999999,10,7,545.0999999999999
1921,93,1828,swe,f,75,76,151,986.18,44,29,991.18
1921,93,1828,swe,m,37,39,76,544.0999999999999,36,19.5,549.5999999999999
1922,93,1829,dnk,f,25.07,22.05,47.120000000000005,947.9499999999999,75,76,947.6166666666666
1922,93,1829,dnk,m,20.07,18.05,38.120000000000005,566.1099999999999,37,39,565.4433333333333
1922,93,1829,fin,f,11,8,19,947.9499999999999,25.07,22.05,948.9566666666666
1922,93,1829,fin,m,5,3,8,566.1099999999999,20.07,18.05,566.7833333333332
1922,93,1829,nor,f,49,34.5,83.5,947.9499999999999,11,8,948.9499999999999
1922,93,1829,nor,m,28,23.5,51.5,566.1099999999999,5,3,566.7766666666665
1922,93,1829,swe,f,71,60,131,947.9499999999999,49,34.5,952.7833333333333
1922,93,1829,swe,m,60,43,103,566.1099999999999,28,23.5,567.6099999999999
1923,93,1830,dnk,f,21.04,27.05,48.09,1035.22,71,60,1038.8866666666668
1923,93,1830,dnk,m,17.05,13.02,30.07,520.34,60,43,526.0066666666667
1923,93,1830,fin,f,9,12,21,1035.22,21.04,27.05,1033.2166666666667
1923,93,1830,fin,m,3,6,9,520.34,17.05,13.02,521.6833333333334
1923,93,1830,nor,f,47.5,41,88.5,1035.22,9,12,1034.22
1923,93,1830,nor,m,34,23.5,57.5,520.34,3,6,519.34
1923,93,1830,swe,f,72,65,137,1035.22,47.5,41,1037.3866666666668
1923,93,1830,swe,m,40,47,87,520.34,34,23.5,523.84
1924,93,1831,dnk,f,18.04,12.02,30.06,882.31,72,65,884.6433333333333
1924,93,1831,dnk,m,11.02,14.03,25.049999999999997,509.15,40,47,506.81666666666666
1924,93,1831,fin,f,15,12,27,882.31,18.04,12.02,884.3166666666666
1924,93,1831,fin,m,8,3,11,509.15,11.02,14.03,508.14666666666665
1924,93,1831,nor,f,43.5,26.5,70,882.31,15,12,883.31
1924,93,1831,nor,m,23.5,19.5,43,509.15,8,3,510.81666666666666
1924,93,1831,swe,f,62,60,122,882.31,43.5,26.5,887.9766666666666
1924,93,1831,swe,m,42,43,85,509.15,23.5,19.5,510.4833333333333
1925,93,1832,dnk,f,20.04,29.03,49.07,1001.2400000000001,62,60,1001.9066666666668
1925,93,1832,dnk,m,15.04,13.02,28.06,568.89,42,43,568.5566666666666
1925,93,1832,fin,f,9,5,14,1001.2400000000001,20.04,29.03,998.2433333333335
1925,93,1832,fin,m,9,3,12,568.89,15.04,13.02,569.5633333333333
1925,93,1832,nor,f,39,32.5,71.5,1001.2400000000001,9,5,1002.5733333333335
1925,93,1832,nor,m,33.5,27.5,61,568.89,9,3,570.89
1925,93,1832,swe,f,72,97,169,1001.2400000000001,39,32.5,1003.4066666666668
1925,93,1832,swe,m,46,48,94,568.89,33.5,27.5,570.89
1926,93,1833,dnk,f,19.02,33.04,52.06,1096.1100000000001,72,97,1087.7766666666669
1926,93,1833,dnk,m,20.03,17.03,37.06,617.1,46,48,616.4333333333334
1926,93,1833,fin,f,8,12,20,1096.1100000000001,19.02,33.04,1091.4366666666667
1926,93,1833,fin,m,4,8,12,617.1,20.03,17.03,618.1
1926,93,1833,nor,f,45,35.5,80.5,1096.1100000000001,8,12,1094.7766666666669
1926,93,1833,nor,m,34,31,65,617.1,4,8,615.7666666666667
1926,93,1833,swe,f,79,105,184,1096.1100000000001,45,35.5,1099.2766666666669
1926,93,1833,swe,m,49,53,102,617.1,34,31,618.1
1927,93,1834,dnk,f,28.03,23.03,51.06,1077.15,79,105,1068.4833333333333
1927,93,1834,dnk,m,9.01,22.03,31.04,669.9499999999999,49,53,668.6166666666666
1927,93,1834,fin,f,17,11,28,1077.15,28.03,23.03,1078.8166666666668
1927,93,1834,fin,m,9,8,17,669.9499999999999,9.01,22.03,665.6099999999999
1927,93,1834,nor,f,42.5,40,82.5,1077.15,17,11,1079.15
1927,93,1834,nor,m,31,24.5,55.5,669.9499999999999,9,8,670.2833333333333
1927,93,1834,swe,f,96,73,169,1077.15,42.5,40,1077.9833333333333
1927,93,1834,swe,m,69,52,121,669.9499999999999,31,24.5,672.1166666666666
1928,93,1835,dnk,f,35.05,26.04,61.089999999999996,1124.2,96,73,1131.8666666666668
1928,93,1835,dnk,m,24.03,21.01,45.040000000000006,687.36,69,52,693.0266666666666
1928,93,1835,fin,f,19,22,41,1124.2,35.05,26.04,1127.2033333333334
1928,93,1835,fin,m,6,4,10,687.36,24.03,21.01,688.3666666666667
1928,93,1835,nor,f,43,37.5,80.5,1124.2,19,22,1123.2
1928,93,1835,nor,m,25.5,32.5,58,687.36,6,4,688.0266666666666
1928,93,1835,swe,f,79,80,159,1124.2,43,37.5,1126.0333333333333
1928,93,1835,swe,m,47,60,107,687.36,25.5,32.5,685.0266666666666
1929,93,1836,dnk,f,31.04,25.03,56.07,1061.6,79,80,1061.2666666666667
1929,93,1836,dnk,m,14.01,15.02,29.03,578.54,47,60,574.2066666666666
1929,93,1836,fin,f,14,14,28,1061.6,31.04,25.03,1063.6033333333332
1929,93,1836,fin,m,5,6,11,578.54,14.01,15.02,578.2033333333333
1929,93,1836,nor,f,45,29,74,1061.6,14,14,1061.6
1929,93,1836,nor,m,36.5,21,57.5,578.54,5,6,578.2066666666666
1929,93,1836,swe,f,68,71,139,1061.6,45,29,1066.9333333333332
1929,93,1836,swe,m,42,39,81,578.54,36.5,21,583.7066666666666
1930,93,1837,dnk,f,28.04,27.01,55.05,1054.41,68,71,1053.41
1930,93,1837,dnk,m,15.02,17.01,32.03,573.3799999999999,42,39,574.3799999999999
1930,93,1837,fin,f,14,15,29,1054.41,28.04,27.01,1054.7533333333333
1930,93,1837,fin,m,2,8,10,573.3799999999999,15.02,17.01,572.7166666666666
1930,93,1837,nor,f,40.5,37,77.5,1054.41,14,15,1054.0766666666668
1930,93,1837,nor,m,18,23.5,41.5,573.3799999999999,2,8,571.3799999999999
1930,93,1837,swe,f,95,101,196,1054.41,40.5,37,1055.5766666666668
1930,93,1837,swe,m,60,55,115,573.3799999999999,18,23.5,571.5466666666665
1931,93,1838,dnk,f,24,15,39,945.81,95,101,943.81
1931,93,1838,dnk,m,18.01,10,28.01,621.4899999999999,60,55,623.1566666666665
1931,93,1838,fin,f,14,14,28,945.81,24,15,948.81
1931,93,1838,fin,m,8,10,18,621.4899999999999,18.01,10,624.1599999999999
1931,93,1838,nor,f,40,19.5,59.5,945.81,14,14,945.81
1931,93,1838,nor,m,32,22,54,621.4899999999999,8,10,620.8233333333333
1931,93,1838,swe,f,82,63,145,945.81,40,19.5,952.6433333333333
1931,93,1838,swe,m,61,47,108,621.4899999999999,32,22,624.8233333333333
1932,93,1839,dnk,f,27,26,53,1009.6400000000001,82,63,1015.9733333333335
1932,93,1839,dnk,m,9,21.01,30.01,584.0400000000001,61,47,588.7066666666667
1932,93,1839,fin,f,18,20,38,1009.6400000000001,27,26,1009.9733333333335
1932,93,1839,fin,m,4,5,9,584.0400000000001,9,21.01,580.0366666666667
1932,93,1839,nor,f,46.5,32,78.5,1009.6400000000001,18,20,1008.9733333333335
1932,93,1839,nor,m,34,22,56,584.0400000000001,4,5,583.7066666666667
1932,93,1839,swe,f,80,66,146,1009.6400000000001,46.5,32,1014.4733333333335
1932,93,1839,swe,m,27,44,71,584.0400000000001,34,22,588.0400000000001
1933,93,1840,dnk,f,22,22,44,1084.15,80,66,1088.8166666666668
1933,93,1840,dnk,m,13,10,23,643.28,27,44,637.6133333333333
1933,93,1840,fin,f,12,21,33,1084.15,22,22,1084.15
1933,93,1840,fin,m,6,9,15,643.28,13,10,644.28
1933,93,1840,nor,f,51,29,80,1084.15,12,21,1081.15
1933,93,1840,nor,m,26,24,50,643.28,6,9,642.28
1933,93,1840,swe,f,86,61,147,1084.15,51,29,1091.4833333333333
1933,93,1840,swe,m,47,53,100,643.28,26,24,643.9466666666666
1934,93,1841,dnk,f,23,25,48,1080.01,86,61,1088.3433333333332
1934,93,1841,dnk,m,16,26.01,42.010000000000005,668.8799999999999,47,53,666.8799999999999
1934,93,1841,fin,f,19,19,38,1080.01,23,25,1079.3433333333332
1934,93,1841,fin,m,9,11,20,668.8799999999999,16,26.01,665.5433333333332
1934,93,1841,nor,f,33,38.5,71.5,1080.01,19,19,1080.01
1934,93,1841,nor,m,22.5,28.5,51,668.8799999999999,9,11,668.2133333333333
1934,93,1841,swe,f,82,87,169,1080.01,33,38.5,1078.1766666666667
1934,93,1841,swe,m,52,53,105,668.8799999999999,22.5,28.5,666.8799999999999
1935,93,1842,dnk,f,38,24,62,1166.04,82,87,1164.3733333333332
1935,93,1842,dnk,m,23.01,22,45.010000000000005,687.82,52,53,687.4866666666667
1935,93,1842,fin,f,20,24,44,1166.04,38,24,1170.7066666666667
1935,93,1842,fin,m,8,13,21,687.82,23.01,22,688.1566666666668
1935,93,1842,nor,f,42,46.5,88.5,1166.04,20,24,1164.7066666666667
1935,93,1842,nor,m,35,26,61,687.82,8,13,686.1533333333334
1935,93,1842,swe,f,93,113,206,1166.04,42,46.5,1164.54
1935,93,1842,swe,m,48,54,102,687.82,35,26,690.82
1936,93,1843,dnk,f,28,29,57,1168.0341531943363,93,113,1161.3674865276696
1936,93,1843,dnk,m,27,21,48,682.58,48,54,680.58
1936,93,1843,fin,f,23,18,41,1168.0341531943363,28,29,1167.700819861003
