adec;sexe;age_atteint;age_revolu;nbdec
2007;2;62;62;799
2007;2;63;62;759
2007;2;63;63;850
2007;2;64;63;820
2007;2;64;64;832
2007;2;65;64;776
2007;2;65;65;800
2007;2;66;65;790
2007;2;66;66;772
2007;2;67;66;797
2007;2;67;67;886
2007;2;68;67;977
2007;2;68;68;1099
2007;2;69;68;1030
2007;2;69;69;1156
2007;2;70;69;1174
2007;2;70;70;1325
2007;2;71;70;1317
2007;2;71;71;1330
2007;2;72;71;1433
2007;2;72;72;1604
2007;2;73;72;1645
2007;2;73;73;1797
2007;2;74;73;1751
2007;2;74;74;1966
2007;2;75;74;2032
2007;2;75;75;2234
2007;2;76;75;2296
2007;2;76;76;2560
2007;2;77;76;2590
2007;2;77;77;2765
2007;2;78;77;2677
2007;2;78;78;2968
2007;2;79;78;3084
2007;2;79;79;3402
2007;2;80;79;3480
2007;2;80;80;3667
2007;2;81;80;3888
2007;2;81;81;4176
2007;2;82;81;4084
2007;2;82;82;4435
2007;2;83;82;4513
2007;2;83;83;4784
2007;2;84;83;4938
2007;2;84;84;5201
2007;2;85;84;5379
2007;2;85;85;5853
2007;2;86;85;5942
2007;2;86;86;6158
2007;2;87;86;6382
2007;2;87;87;6731
2007;2;88;87;4622
2007;2;88;88;3560
2007;2;89;88;3765
2007;2;89;89;3749
2007;2;90;89;3301
2007;2;90;90;3225
2007;2;91;90;3006
2007;2;91;91;3001
2007;2;92;91;3116
2007;2;92;92;4117
2007;2;93;92;5127
2007;2;93;93;4969
2007;2;94;93;4709
2007;2;94;94;4575
2007;2;95;94;4287
2007;2;95;95;3876
2007;2;96;95;3347
2007;2;96;96;3075
2007;2;97;96;2749
2007;2;97;97;2520
2007;2;98;97;2235
2007;2;98;98;1958
2007;2;99;98;1753
2007;2;99;99;1409
2007;2;100;99;1162
2007;2;100;100;967
2007;2;101;100;831
2007;2;101;101;719
2007;2;102;101;583
2007;2;102;102;455
2007;2;103;102;387
2007;2;103;103;291
2007;2;104;103;258
2007;2;104;104;171
2007;2;105;104;141
2007;2;105;105;101
2007;2;106;105;83
2007;2;106;106;52
2007;2;107;106;32
2007;2;107;107;36
2007;2;108;107;24
2007;2;108;108;12
2007;2;109;108;9
2007;2;109;109;5
2007;2;110;109;5
2007;2;110;110;4
2007;2;111;110;2
2007;2;112;112;3
2007;2;113;112;2
2007;2;113;113;1
2007;2;114;114;1
2007;2;117;116;1
2008;1;0;0;1375
2008;1;1;0;193
2008;1;1;1;56
2008;1;2;1;79
2008;1;2;2;30
2008;1;3;2;38
2008;1;3;3;35
2008;1;4;3;31
2008;1;4;4;31
2008;1;5;4;25
2008;1;5;5;18
2008;1;6;5;25
2008;1;6;6;21
2008;1;7;6;16
2008;1;7;7;11
2008;1;8;7;16
2008;1;8;8;20
2008;1;9;8;13
2008;1;9;9;10
2008;1;10;9;16
2008;1;10;10;15
2008;1;11;10;17
2008;1;11;11;22
2008;1;12;11;19
2008;1;12;12;17
2008;1;13;12;22
2008;1;13;13;15
2008;1;14;13;26
2008;1;14;14;29
2008;1;15;14;35
2008;1;15;15;35
2008;1;16;15;48
2008;1;16;16;58
2008;1;17;16;78
2008;1;17;17;67
2008;1;18;17;87
2008;1;18;18;115
2008;1;19;18;129
2008;1;19;19;118
2008;1;20;19;133
2008;1;20;20;143
2008;1;21;20;147
2008;1;21;21;141
2008;1;22;21;169
2008;1;22;22;150
2008;1;23;22;166
2008;1;23;23;170
2008;1;24;23;159
2008;1;24;24;163
2008;1;25;24;152
2008;1;25;25;181
2008;1;26;25;140
2008;1;26;26;173
2008;1;27;26;165
2008;1;27;27;190
2008;1;28;27;170
2008;1;28;28;155
2008;1;29;28;182
2008;1;29;29;150
2008;1;30;29;179
2008;1;30;30;154
2008;1;31;30;161
2008;1;31;31;158
2008;1;32;31;163
2008;1;32;32;194
2008;1;33;32;150
2008;1;33;33;195
2008;1;34;33;196
2008;1;34;34;213
2008;1;35;34;236
2008;1;35;35;227
2008;1;36;35;246
2008;1;36;36;301
2008;1;37;36;299
2008;1;37;37;302
2008;1;38;37;293
2008;1;38;38;331
2008;1;39;38;300
2008;1;39;39;347
2008;1;40;39;344
2008;1;40;40;355
2008;1;41;40;400
2008;1;41;41;421
2008;1;42;41;446
2008;1;42;42;474
2008;1;43;42;473
2008;1;43;43;504
2008;1;44;43;516
2008;1;44;44;608
2008;1;45;44;584
2008;1;45;45;580
2008;1;46;45;559
2008;1;46;46;671
2008;1;47;46;757
2008;1;47;47;775
2008;1;48;47;763
2008;1;48;48;829
2008;1;49;48;910
2008;1;49;49;953
2008;1;50;49;991
2008;1;50;50;987
2008;1;51;50;1078
2008;1;51;51;1166
2008;1;52;51;1157
2008;1;52;52;1219
2008;1;53;52;1219
2008;1;53;53;1315
2008;1;54;53;1317
2008;1;54;54;1422
2008;1;55;54;1304
2008;1;55;55;1541
2008;1;56;55;1541
2008;1;56;56;1700
2008;1;57;56;1622
2008;1;57;57;1672
2008;1;58;57;1733
2008;1;58;58;1905
2008;1;59;58;1836
2008;1;59;59;1970
2008;1;60;59;1918
2008;1;60;60;2109
2008;1;61;60;2072
2008;1;61;61;2202
2008;1;62;61;2140
2008;1;62;62;2230
2008;1;63;62;1644
2008;1;63;63;1806
2008;1;64;63;1759
2008;1;64;64;1886
2008;1;65;64;1859
2008;1;65;65;1924
2008;1;66;65;1851
2008;1;66;66;1892
2008;1;67;66;1769
2008;1;67;67;1715
2008;1;68;67;1703
2008;1;68;68;2034
2008;1;69;68;2126
2008;1;69;69;2193
2008;1;70;69;2145
2008;1;70;70;2376
2008;1;71;70;2266
2008;1;71;71;2532
2008;1;72;71;2582
2008;1;72;72;2815
2008;1;73;72;2716
2008;1;73;73;2879
2008;1;74;73;2990
2008;1;74;74;3219
2008;1;75;74;3103
2008;1;75;75;3512
2008;1;76;75;3482
2008;1;76;76;3693
2008;1;77;76;3594
2008;1;77;77;3869
2008;1;78;77;3971
2008;1;78;78;4229
2008;1;79;78;3896
2008;1;79;79;4261
2008;1;80;79;4180
2008;1;80;80;4477
2008;1;81;80;4363
2008;1;81;81;4559
2008;1;82;81;4556
2008;1;82;82;4736
2008;1;83;82;4815
2008;1;83;83;4740
2008;1;84;83;4605
2008;1;84;84;4620
2008;1;85;84;4803
2008;1;85;85;4720
2008;1;86;85;4680
2008;1;86;86;4828
2008;1;87;86;4805
2008;1;87;87;4777
2008;1;88;87;4753
2008;1;88;88;4590
2008;1;89;88;3048
2008;1;89;89;2258
2008;1;90;89;2167
2008;1;90;90;2002
2008;1;91;90;1849
2008;1;91;91;1604
2008;1;92;91;1486
2008;1;92;92;1331
2008;1;93;92;1312
2008;1;93;93;1563
2008;1;94;93;1911
2008;1;94;94;1810
2008;1;95;94;1654
2008;1;95;95;1447
2008;1;96;95;1255
2008;1;96;96;1065
2008;1;97;96;838
2008;1;97;97;692
2008;1;98;97;658
2008;1;98;98;496
2008;1;99;98;459
2008;1;99;99;330
2008;1;100;99;267
2008;1;100;100;232
2008;1;101;100;181
2008;1;101;101;130
2008;1;102;101;97
2008;1;102;102;83
2008;1;103;102;55
2008;1;103;103;27
2008;1;104;103;31
2008;1;104;104;28
2008;1;105;104;18
2008;1;105;105;11
2008;1;106;105;8
2008;1;106;106;5
2008;1;107;106;3
2008;1;107;107;3
2008;1;108;107;3
2008;1;108;108;9
2008;1;109;108;1
2008;1;109;109;1
2008;1;110;110;1
2008;1;111;110;2
2008;2;0;0;1106
2008;2;1;0;153
2008;2;1;1;55
2008;2;2;1;45
2008;2;2;2;38
2008;2;3;2;29
2008;2;3;3;34
2008;2;4;3;25
2008;2;4;4;12
2008;2;5;4;22
2008;2;5;5;18
2008;2;6;5;13
2008;2;6;6;20
2008;2;7;6;16
2008;2;7;7;16
2008;2;8;7;11
2008;2;8;8;12
2008;2;9;8;14
2008;2;9;9;11
2008;2;10;9;17
2008;2;10;10;12
2008;2;11;10;22
2008;2;11;11;17
2008;2;12;11;12
2008;2;12;12;12
2008;2;13;12;17
2008;2;13;13;12
2008;2;14;13;19
2008;2;14;14;19
2008;2;15;14;12
2008;2;15;15;17
2008;2;16;15;28
2008;2;16;16;17
2008;2;17;16;32
2008;2;17;17;26
2008;2;18;17;35
2008;2;18;18;46
2008;2;19;18;45
2008;2;19;19;47
2008;2;20;19;43
2008;2;20;20;33
2008;2;21;20;41
2008;2;21;21;42
2008;2;22;21;49
2008;2;22;22;57
2008;2;23;22;52
2008;2;23;23;41
2008;2;24;23;46
2008;2;24;24;44
2008;2;25;24;48
2008;2;25;25;42
2008;2;26;25;61
2008;2;26;26;42
2008;2;27;26;54
2008;2;27;27;48
2008;2;28;27;61
2008;2;28;28;51
2008;2;29;28;61
2008;2;29;29;63
2008;2;30;29;67
2008;2;30;30;65
2008;2;31;30;75
2008;2;31;31;77
2008;2;32;31;64
2008;2;32;32;79
2008;2;33;32;84
2008;2;33;33;77
2008;2;34;33;97
2008;2;34;34;113
2008;2;35;34;123
2008;2;35;35;128
2008;2;36;35;132
2008;2;36;36;101
2008;2;37;36;153
2008;2;37;37;123
2008;2;38;37;162
2008;2;38;38;162
2008;2;39;38;177
2008;2;39;39;199
2008;2;40;39;191
2008;2;40;40;190
2008;2;41;40;209
2008;2;41;41;217
2008;2;42;41;232
2008;2;42;42;245
2008;2;43;42;223
2008;2;43;43;297
2008;2;44;43;285
2008;2;44;44;295
2008;2;45;44;340
2008;2;45;45;368
2008;2;46;45;345
2008;2;46;46;357
2008;2;47;46;338
2008;2;47;47;394
2008;2;48;47;415
2008;2;48;48;408
2008;2;49;48;448
2008;2;49;49;468
2008;2;50;49;493
2008;2;50;50;482
2008;2;51;50;510
2008;2;51;51;528
2008;2;52;51;586
2008;2;52;52;622
2008;2;53;52;593
2008;2;53;53;646
2008;2;54;53;578
2008;2;54;54;659
2008;2;55;54;649
2008;2;55;55;744
2008;2;56;55;689
2008;2;56;56;744
2008;2;57;56;707
2008;2;57;57;747
2008;2;58;57;808
2008;2;58;58;836
2008;2;59;58;840
2008;2;59;59;879
2008;2;60;59;833
2008;2;60;60;879
2008;2;61;60;911
2008;2;61;61;1040
2008;2;62;61;1015
2008;2;62;62;1039
2008;2;63;62;755
2008;2;63;63;771
2008;2;64;63;803
2008;2;64;64;875
2008;2;65;64;840
2008;2;65;65;888
2008;2;66;65;818
2008;2;66;66;883
2008;2;67;66;869
2008;2;67;67;824
2008;2;68;67;867
2008;2;68;68;1018
2008;2;69;68;1094
2008;2;69;69;1229
2008;2;70;69;1215
2008;2;70;70;1239
2008;2;71;70;1311
2008;2;71;71;1423
2008;2;72;71;1404
2008;2;72;72;1552
2008;2;73;72;1499
2008;2;73;73;1688
2008;2;74;73;1867
2008;2;74;74;2016
2008;2;75;74;1904
2008;2;75;75;2099
2008;2;76;75;2331
2008;2;76;76;2555
2008;2;77;76;2537
2008;2;77;77;2800
2008;2;78;77;2977
2008;2;78;78;3069
2008;2;79;78;3053
2008;2;79;79;3460
2008;2;80;79;3421
2008;2;80;80;3685
2008;2;81;80;3686
2008;2;81;81;3991
2008;2;82;81;4347
2008;2;82;82;4374
2008;2;83;82;4605
2008;2;83;83;4991
2008;2;84;83;5098
2008;2;84;84;5254
2008;2;85;84;5445
2008;2;85;85;5595
2008;2;86;85;5871
2008;2;86;86;6035
2008;2;87;86;6431
2008;2;87;87;6505
2008;2;88;87;6870
2008;2;88;88;6920
2008;2;89;88;4851
2008;2;89;89;3632
2008;2;90;89;3926
2008;2;90;90;3654
2008;2;91;90;3495
2008;2;91;91;3125
2008;2;92;91;3105
2008;2;92;92;2856
2008;2;93;92;3035
2008;2;93;93;3884
2008;2;94;93;4942
2008;2;94;94;4544
2008;2;95;94;4472
2008;2;95;95;3951
2008;2;96;95;3978
2008;2;96;96;3303
2008;2;97;96;3017
2008;2;97;97;2587
2008;2;98;97;2493
2008;2;98;98;2086
2008;2;99;98;1898
2008;2;99;99;1510
2008;2;100;99;1440
2008;2;100;100;1079
2008;2;101;100;963
2008;2;101;101;715
2008;2;102;101;693
2008;2;102;102;486
2008;2;103;102;465
2008;2;103;103;320
2008;2;104;103;233
2008;2;104;104;153
2008;2;105;104;149
2008;2;105;105;108
2008;2;106;105;122
2008;2;106;106;56
2008;2;107;106;45
2008;2;107;107;38
2008;2;108;107;19
2008;2;108;108;18
2008;2;109;108;16
2008;2;109;109;10
2008;2;110;109;2
2008;2;110;110;2
2008;2;111;110;3
2008;2;112;111;1
2008;2;117;117;1
2009;1;0;0;1435
2009;1;1;0;181
2009;1;1;1;58
2009;1;2;1;63
2009;1;2;2;40
2009;1;3;2;50
2009;1;3;3;23
2009;1;4;3;43
2009;1;4;4;22
2009;1;5;4;16
2009;1;5;5;28
2009;1;6;5;22
2009;1;6;6;26
2009;1;7;6;16
2009;1;7;7;18
2009;1;8;7;21
2009;1;8;8;11
2009;1;9;8;19
2009;1;9;9;15
2009;1;10;9;11
2009;1;10;10;19
2009;1;11;10;19
2009;1;11;11;23
2009;1;12;11;18
2009;1;12;12;19
2009;1;13;12;23
2009;1;13;13;18
2009;1;14;13;21
2009;1;14;14;33
2009;1;15;14;42
2009;1;15;15;43
2009;1;16;15;65
2009;1;16;16;57
2009;1;17;16;55
2009;1;17;17;93
2009;1;18;17;81
2009;1;18;18;119
2009;1;19;18;126
2009;1;19;19;134
2009;1;20;19;125
2009;1;20;20;132
2009;1;21;20;136
2009;1;21;21;154
2009;1;22;21;154
2009;1;22;22;136
2009;1;23;22;144
2009;1;23;23;167
2009;1;24;23;151
2009;1;24;24;166
2009;1;25;24;147
2009;1;25;25;142
2009;1;26;25;164
2009;1;26;26;173
2009;1;27;26;152
2009;1;27;27;157
2009;1;28;27;151
2009;1;28;28;180
2009;1;29;28;203
2009;1;29;29;152
2009;1;30;29;159
2009;1;30;30;166
2009;1;31;30;160
2009;1;31;31;151
2009;1;32;31;172
2009;1;32;32;186
2009;1;33;32;193
2009;1;33;33;202
2009;1;34;33;178
2009;1;34;34;207
2009;1;35;34;220
2009;1;35;35;247
2009;1;36;35;276
2009;1;36;36;291
2009;1;37;36;298
2009;1;37;37;327
2009;1;38;37;310
2009;1;38;38;330
2009;1;39;38;313
2009;1;39;39;360
2009;1;40;39;375
2009;1;40;40;396
2009;1;41;40;399
2009;1;41;41;428
2009;1;42;41;439
2009;1;42;42;469
2009;1;43;42;478
2009;1;43;43;521
2009;1;44;43;530
2009;1;44;44;579
2009;1;45;44;580
2009;1;45;45;643
2009;1;46;45;594
2009;1;46;46;727
2009;1;47;46;617
2009;1;47;47;747
2009;1;48;47;778
2009;1;48;48;763
2009;1;49;48;870
2009;1;49;49;885
2009;1;50;49;891
2009;1;50;50;1002
2009;1;51;50;1028
2009;1;51;51;1043
2009;1;52;51;1105
2009;1;52;52;1227
2009;1;53;52;1168
2009;1;53;53;1304
2009;1;54;53;1290
2009;1;54;54;1405
2009;1;55;54;1480
2009;1;55;55;1520
2009;1;56;55;1537
2009;1;56;56;1686
2009;1;57;56;1678
2009;1;57;57;1837
2009;1;58;57;1699
2009;1;58;58;1820
2009;1;59;58;1897
2009;1;59;59;2013
2009;1;60;59;1984
2009;1;60;60;2142
2009;1;61;60;2086
2009;1;61;61;2258
2009;1;62;61;2116
2009;1;62;62;2249
2009;1;63;62;2160
2009;1;63;63;2262
2009;1;64;63;1836
2009;1;64;64;1768
2009;1;65;64;1810
2009;1;65;65;1914
2009;1;66;65;1950
2009;1;66;66;2046
2009;1;67;66;1846
2009;1;67;67;1923
2009;1;68;67;1748
2009;1;68;68;1754
2009;1;69;68;1915
2009;1;69;69;2066
2009;1;70;69;2225
2009;1;70;70;2337
2009;1;71;70;2258
2009;1;71;71;2358
2009;1;72;71;2456
2009;1;72;72;2646
2009;1;73;72;2741
2009;1;73;73;2747
2009;1;74;73;2837
2009;1;74;74;3016
2009;1;75;74;3058
2009;1;75;75;3243
2009;1;76;75;3301
2009;1;76;76;3527
2009;1;77;76;3669
2009;1;77;77;3816
2009;1;78;77;3796
2009;1;78;78;3998
2009;1;79;78;4073
2009;1;79;79;4307
2009;1;80;79;4165
2009;1;80;80;4275
2009;1;81;80;4322
2009;1;81;81;4480
2009;1;82;81;4541
2009;1;82;82;4594
2009;1;83;82;4618
2009;1;83;83;4619
2009;1;84;83;4706
2009;1;84;84;4731
2009;1;85;84;4740
2009;1;85;85;4635
2009;1;86;85;4857
2009;1;86;86;4690
2009;1;87;86;4802
2009;1;87;87;4640
2009;1;88;87;4802
2009;1;88;88;4518
2009;1;89;88;4587
2009;1;89;89;4282
2009;1;90;89;3045
2009;1;90;90;1970
2009;1;91;90;2094
2009;1;91;91;1781
2009;1;92;91;1614
2009;1;92;92;1327
2009;1;93;92;1368
2009;1;93;93;1155
2009;1;94;93;1178
2009;1;94;94;1369
2009;1;95;94;1610
2009;1;95;95;1364
2009;1;96;95;1365
2009;1;96;96;1032
2009;1;97;96;1029
2009;1;97;97;760
2009;1;98;97;681
2009;1;98;98;496
2009;1;99;98;469
2009;1;99;99;379
2009;1;100;99;339
2009;1;100;100;197
2009;1;101;100;206
2009;1;101;101;162
2009;1;102;101;120
2009;1;102;102;77
2009;1;103;102;78
2009;1;103;103;51
2009;1;104;103;49
2009;1;104;104;16
2009;1;105;104;20
2009;1;105;105;7
2009;1;106;105;12
2009;1;106;106;7
2009;1;107;106;13
2009;1;107;107;2
2009;1;108;107;3
2009;1;108;108;1
2009;1;109;108;2
2009;1;109;109;4
2009;2;0;0;1102
2009;2;1;0;152
2009;2;1;1;44
2009;2;2;1;53
2009;2;2;2;41
2009;2;3;2;30
2009;2;3;3;27
2009;2;4;3;17
2009;2;4;4;19
2009;2;5;4;21
2009;2;5;5;16
2009;2;6;5;17
2009;2;6;6;15
2009;2;7;6;14
2009;2;7;7;14
2009;2;8;7;9
2009;2;8;8;19
2009;2;9;8;19
2009;2;9;9;12
2009;2;10;9;17
2009;2;10;10;9
2009;2;11;10;16
2009;2;11;11;10
2009;2;12;11;15
2009;2;12;12;10
2009;2;13;12;8
2009;2;13;13;19
2009;2;14;13;19
2009;2;14;14;26
2009;2;15;14;23
2009;2;15;15;24
2009;2;16;15;23
2009;2;16;16;30
2009;2;17;16;40
2009;2;17;17;36
2009;2;18;17;45
2009;2;18;18;27
2009;2;19;18;33
2009;2;19;19;44
2009;2;20;19;44
2009;2;20;20;50
2009;2;21;20;45
2009;2;21;21;59
2009;2;22;21;44
2009;2;22;22;40
2009;2;23;22;51
2009;2;23;23;41
2009;2;24;23;53
2009;2;24;24;43
2009;2;25;24;57
2009;2;25;25;58
2009;2;26;25;43
2009;2;26;26;54
2009;2;27;26;72
2009;2;27;27;61
2009;2;28;27;63
2009;2;28;28;61
2009;2;29;28;64
2009;2;29;29;61
2009;2;30;29;60
2009;2;30;30;63
2009;2;31;30;72
2009;2;31;31;65
2009;2;32;31;69
2009;2;32;32;78
2009;2;33;32;65
2009;2;33;33;91
2009;2;34;33;83
2009;2;34;34;117
2009;2;35;34;116
2009;2;35;35;99
2009;2;36;35;132
2009;2;36;36;120
2009;2;37;36;120
2009;2;37;37;142
2009;2;38;37;142
2009;2;38;38;157
2009;2;39;38;156
2009;2;39;39;168
2009;2;40;39;183
2009;2;40;40;205
2009;2;41;40;187
2009;2;41;41;205
2009;2;42;41;213
2009;2;42;42;238
2009;2;43;42;273
2009;2;43;43;274
2009;2;44;43;272
2009;2;44;44;317
2009;2;45;44;327
2009;2;45;45;361
2009;2;46;45;346
2009;2;46;46;348
2009;2;47;46;350
2009;2;47;47;362
2009;2;48;47;440
2009;2;48;48;419
2009;2;49;48;428
2009;2;49;49;469
2009;2;50;49;478
2009;2;50;50;490
2009;2;51;50;525
2009;2;51;51;587
2009;2;52;51;584
2009;2;52;52;593
2009;2;53;52;602
2009;2;53;53;622
2009;2;54;53;627
2009;2;54;54;630
2009;2;55;54;643
2009;2;55;55;729
2009;2;56;55;691
2009;2;56;56;754
2009;2;57;56;671
2009;2;57;57;813
2009;2;58;57;808
2009;2;58;58;859
2009;2;59;58;861
2009;2;59;59;897
2009;2;60;59;899
2009;2;60;60;889
2009;2;61;60;867
2009;2;61;61;971
2009;2;62;61;933
2009;2;62;62;1045
2009;2;63;62;1000
2009;2;63;63;1023
2009;2;64;63;852
2009;2;64;64;866
2009;2;65;64;873
2009;2;65;65;929
2009;2;66;65;917
2009;2;66;66;911
2009;2;67;66;968
2009;2;67;67;951
2009;2;68;67;922
2009;2;68;68;904
2009;2;69;68;952
2009;2;69;69;1087
2009;2;70;69;1188
2009;2;70;70;1213
2009;2;71;70;1279
2009;2;71;71;1325
2009;2;72;71;1320
2009;2;72;72;1464
2009;2;73;72;1552
2009;2;73;73;1629
2009;2;74;73;1753
2009;2;74;74;1874
2009;2;75;74;1868
2009;2;75;75;2159
2009;2;76;75;2155
2009;2;76;76;2335
2009;2;77;76;2442
2009;2;77;77;2627
2009;2;78;77;2734
2009;2;78;78;2859
2009;2;79;78;3196
2009;2;79;79;3241
2009;2;80;79;3412
2009;2;80;80;3531
2009;2;81;80;3725
2009;2;81;81;4021
2009;2;82;81;4182
2009;2;82;82;4329
2009;2;83;82;4727
2009;2;83;83;4784
2009;2;84;83;5085
2009;2;84;84;5233
2009;2;85;84;5531
2009;2;85;85;5682
2009;2;86;85;5923
2009;2;86;86;5992
2009;2;87;86;6306
2009;2;87;87;6374
2009;2;88;87;7045
2009;2;88;88;6797
2009;2;89;88;7372
2009;2;89;89;6928
2009;2;90;89;5153
2009;2;90;90;3590
2009;2;91;90;3930
2009;2;91;91;3541
2009;2;92;91;3343
2009;2;92;92;3042
2009;2;93;92;2935
2009;2;93;93;2618
2009;2;94;93;2963
2009;2;94;94;3500
2009;2;95;94;4633
2009;2;95;95;4001
2009;2;96;95;4099
2009;2;96;96;3409
2009;2;97;96;3550
2009;2;97;97;2695
2009;2;98;97;2554
2009;2;98;98;1983
2009;2;99;98;2086
2009;2;99;99;1548
2009;2;100;99;1436
2009;2;100;100;1119
2009;2;101;100;1124
2009;2;101;101;732
2009;2;102;101;739
2009;2;102;102;491
2009;2;103;102;451
2009;2;103;103;315
2009;2;104;103;274
2009;2;104;104;184
2009;2;105;104;140
2009;2;105;105;102
2009;2;106;105;109
2009;2;106;106;67
2009;2;107;106;55
2009;2;107;107;34
2009;2;108;107;34
2009;2;108;108;12
2009;2;109;108;21
2009;2;109;109;13
2009;2;110;109;4
2009;2;110;110;2
2009;2;111;110;7
2009;2;111;111;1
2009;2;112;112;1
2009;2;119;119;1
2010;1;0;0;1334
2010;1;1;0;196
2010;1;1;1;46
2010;1;2;1;53
2010;1;2;2;39
2010;1;3;2;39
2010;1;3;3;29
2010;1;4;3;28
2010;1;4;4;22
2010;1;5;4;15
2010;1;5;5;25
2010;1;6;5;23
2010;1;6;6;22
2010;1;7;6;26
2010;1;7;7;15
2010;1;8;7;13
2010;1;8;8;16
2010;1;9;8;15
2010;1;9;9;19
2010;1;10;9;15
2010;1;10;10;18
2010;1;11;10;22
2010;1;11;11;20
2010;1;12;11;16
2010;1;12;12;19
2010;1;13;12;24
2010;1;13;13;15
2010;1;14;13;16
2010;1;14;14;21
2010;1;15;14;35
2010;1;15;15;55
2010;1;16;15;48
2010;1;16;16;54
2010;1;17;16;90
2010;1;17;17;82
2010;1;18;17;71
2010;1;18;18;97
2010;1;19;18;104
2010;1;19;19;131
2010;1;20;19;128
2010;1;20;20;127
2010;1;21;20;140
2010;1;21;21;103
2010;1;22;21;131
2010;1;22;22;152
2010;1;23;22;141
2010;1;23;23;144
2010;1;24;23;171
2010;1;24;24;141
2010;1;25;24;154
2010;1;25;25;140
2010;1;26;25;136
2010;1;26;26;144
2010;1;27;26;152
2010;1;27;27;144
2010;1;28;27;156
2010;1;28;28;194
2010;1;29;28;170
2010;1;29;29;177
2010;1;30;29;173
2010;1;30;30;182
2010;1;31;30;172
2010;1;31;31;175
2010;1;32;31;165
2010;1;32;32;179
2010;1;33;32;185
2010;1;33;33;201
2010;1;34;33;199
2010;1;34;34;181
2010;1;35;34;217
2010;1;35;35;220
2010;1;36;35;224
2010;1;36;36;295
2010;1;37;36;275
2010;1;37;37;279
2010;1;38;37;325
2010;1;38;38;341
2010;1;39;38;326
2010;1;39;39;340
2010;1;40;39;393
2010;1;40;40;356
2010;1;41;40;358
2010;1;41;41;447
2010;1;42;41;416
2010;1;42;42;436
2010;1;43;42;440
2010;1;43;43;460
2010;1;44;43;526
2010;1;44;44;550
2010;1;45;44;567
2010;1;45;45;627
2010;1;46;45;592
2010;1;46;46;642
2010;1;47;46;689
2010;1;47;47;735
2010;1;48;47;767
2010;1;48;48;771
2010;1;49;48;799
2010;1;49;49;881
2010;1;50;49;878
2010;1;50;50;951
2010;1;51;50;987
2010;1;51;51;1072
2010;1;52;51;1093
2010;1;52;52;1177
2010;1;53;52;1197
2010;1;53;53;1343
2010;1;54;53;1334
2010;1;54;54;1329
2010;1;55;54;1387
2010;1;55;55;1490
2010;1;56;55;1532
2010;1;56;56;1613
2010;1;57;56;1630
2010;1;57;57;1732
2010;1;58;57;1670
2010;1;58;58;1850
2010;1;59;58;1775
2010;1;59;59;1890
2010;1;60;59;1919
2010;1;60;60;2131
2010;1;61;60;2053
2010;1;61;61;2231
2010;1;62;61;2253
2010;1;62;62;2208
2010;1;63;62;2231
2010;1;63;63;2421
2010;1;64;63;2248
2010;1;64;64;2364
2010;1;65;64;1877
2010;1;65;65;1973
2010;1;66;65;1899
2010;1;66;66;2051
2010;1;67;66;1935
2010;1;67;67;2140
2010;1;68;67;1944
2010;1;68;68;1957
2010;1;69;68;1932
2010;1;69;69;1888
2010;1;70;69;1885
2010;1;70;70;2265
2010;1;71;70;2259
2010;1;71;71;2363
2010;1;72;71;2447
2010;1;72;72;2525
2010;1;73;72;2586
2010;1;73;73;2670
2010;1;74;73;2730
2010;1;74;74;2902
2010;1;75;74;2889
2010;1;75;75;3212
2010;1;76;75;3153
2010;1;76;76;3530
2010;1;77;76;3470
2010;1;77;77;3447
2010;1;78;77;3729
2010;1;78;78;4040
2010;1;79;78;3956
2010;1;79;79;4281
2010;1;80;79;4127
2010;1;80;80;4432
2010;1;81;80;4282
2010;1;81;81;4446
2010;1;82;81;4525
2010;1;82;82;4630
2010;1;83;82;4528
2010;1;83;83;4776
2010;1;84;83;4587
2010;1;84;84;4771
2010;1;85;84;4726
2010;1;85;85;4857
2010;1;86;85;4594
2010;1;86;86;4865
2010;1;87;86;4582
2010;1;87;87;4605
2010;1;88;87;4447
2010;1;88;88;4521
2010;1;89;88;4446
2010;1;89;89;4327
2010;1;90;89;4279
2010;1;90;90;4169
2010;1;91;90;2657
2010;1;91;91;1924
2010;1;92;91;1794
2010;1;92;92;1647
2010;1;93;92;1421
2010;1;93;93;1221
2010;1;94;93;1089
2010;1;94;94;975
2010;1;95;94;878
2010;1;95;95;1109
2010;1;96;95;1300
2010;1;96;96;1164
2010;1;97;96;1063
2010;1;97;97;838
2010;1;98;97;749
2010;1;98;98;588
2010;1;99;98;465
2010;1;99;99;376
2010;1;100;99;313
2010;1;100;100;239
2010;1;101;100;201
2010;1;101;101;138
2010;1;102;101;131
2010;1;102;102;97
2010;1;103;102;63
2010;1;103;103;57
2010;1;104;103;47
2010;1;104;104;29
2010;1;105;104;16
2010;1;105;105;16
2010;1;106;105;10
2010;1;106;106;8
2010;1;107;106;5
2010;1;107;107;1
2010;1;108;107;2
2010;1;108;108;2
2010;1;109;108;3
2010;1;109;109;1
2010;1;112;112;1
2010;2;0;0;1084
2010;2;1;0;122
2010;2;1;1;69
2010;2;2;1;49
2010;2;2;2;28
2010;2;3;2;25
2010;2;3;3;16
2010;2;4;3;24
2010;2;4;4;9
2010;2;5;4;19
2010;2;5;5;6
2010;2;6;5;11
2010;2;6;6;15
2010;2;7;6;14
