PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
DNK,2,1838,1838,1,f,70,5,RR,15,O,878,.,.,.,1
DNK,2,1838,1838,1,f,75,5,RR,15,O,735,.,.,.,1
DNK,2,1838,1838,1,f,80,5,RR,15,O,562,.,.,.,1
DNK,2,1838,1838,1,f,85,5,RR,15,O,309,.,.,.,1
DNK,2,1838,1838,1,f,90,5,RR,15,O,73,.,.,.,1
DNK,2,1838,1838,1,f,95,5,RR,15,O,29,.,.,.,1
DNK,2,1838,1838,1,f,100,5,RR,15,O,4,.,.,.,1
DNK,2,1838,1838,1,f,105,5,RR,15,O,0,.,.,.,1
DNK,2,1838,1838,1,f,110,+,RR,15,O,0,.,.,.,1
DNK,2,1838,1838,1,m,0,1,RR,15,O,3606,.,.,.,1
DNK,2,1838,1838,1,m,1,2,RR,15,O,1093,.,.,.,1
DNK,2,1838,1838,1,m,3,2,RR,15,O,401,.,.,.,1
DNK,2,1838,1838,1,m,5,5,RR,15,O,439,.,.,.,1
DNK,2,1838,1838,1,m,10,5,RR,15,O,320,.,.,.,1
DNK,2,1838,1838,1,m,15,5,RR,15,O,305,.,.,.,1
DNK,2,1838,1838,1,m,20,5,RR,15,O,402,.,.,.,1
DNK,2,1838,1838,1,m,25,5,RR,15,O,361,.,.,.,1
DNK,2,1838,1838,1,m,30,5,RR,15,O,433,.,.,.,1
DNK,2,1838,1838,1,m,35,5,RR,15,O,483,.,.,.,1
DNK,2,1838,1838,1,m,40,5,RR,15,O,486,.,.,.,1
DNK,2,1838,1838,1,m,45,5,RR,15,O,556,.,.,.,1
DNK,2,1838,1838,1,m,50,5,RR,15,O,577,.,.,.,1
DNK,2,1838,1838,1,m,55,5,RR,15,O,695,.,.,.,1
DNK,2,1838,1838,1,m,60,5,RR,15,O,817,.,.,.,1
DNK,2,1838,1838,1,m,65,5,RR,15,O,772,.,.,.,1
DNK,2,1838,1838,1,m,70,5,RR,15,O,757,.,.,.,1
DNK,2,1838,1838,1,m,75,5,RR,15,O,634,.,.,.,1
DNK,2,1838,1838,1,m,80,5,RR,15,O,455,.,.,.,1
DNK,2,1838,1838,1,m,85,5,RR,15,O,191,.,.,.,1
DNK,2,1838,1838,1,m,90,5,RR,15,O,68,.,.,.,1
DNK,2,1838,1838,1,m,95,5,RR,15,O,10,.,.,.,1
DNK,2,1838,1838,1,m,100,5,RR,15,O,1,.,.,.,1
DNK,2,1838,1838,1,m,105,5,RR,15,O,0,.,.,.,1
DNK,2,1838,1838,1,m,110,+,RR,15,O,0,.,.,.,1
DNK,2,1839,1839,1,f,0,1,RR,15,O,3167,.,.,.,1
DNK,2,1839,1839,1,f,1,2,RR,15,O,1288,.,.,.,1
DNK,2,1839,1839,1,f,3,2,RR,15,O,525,.,.,.,1
DNK,2,1839,1839,1,f,5,5,RR,15,O,542,.,.,.,1
DNK,2,1839,1839,1,f,10,5,RR,15,O,365,.,.,.,1
DNK,2,1839,1839,1,f,15,5,RR,15,O,378,.,.,.,1
DNK,2,1839,1839,1,f,20,5,RR,15,O,421,.,.,.,1
DNK,2,1839,1839,1,f,25,5,RR,15,O,393,.,.,.,1
DNK,2,1839,1839,1,f,30,5,RR,15,O,445,.,.,.,1
DNK,2,1839,1839,1,f,35,5,RR,15,O,451,.,.,.,1
DNK,2,1839,1839,1,f,40,5,RR,15,O,413,.,.,.,1
DNK,2,1839,1839,1,f,45,5,RR,15,O,457,.,.,.,1
DNK,2,1839,1839,1,f,50,5,RR,15,O,486,.,.,.,1
DNK,2,1839,1839,1,f,55,5,RR,15,O,573,.,.,.,1
DNK,2,1839,1839,1,f,60,5,RR,15,O,714,.,.,.,1
DNK,2,1839,1839,1,f,65,5,RR,15,O,748,.,.,.,1
DNK,2,1839,1839,1,f,70,5,RR,15,O,866,.,.,.,1
DNK,2,1839,1839,1,f,75,5,RR,15,O,647,.,.,.,1
DNK,2,1839,1839,1,f,80,5,RR,15,O,597,.,.,.,1
DNK,2,1839,1839,1,f,85,5,RR,15,O,284,.,.,.,1
DNK,2,1839,1839,1,f,90,5,RR,15,O,77,.,.,.,1
DNK,2,1839,1839,1,f,95,5,RR,15,O,23,.,.,.,1
DNK,2,1839,1839,1,f,100,5,RR,15,O,4,.,.,.,1
DNK,2,1839,1839,1,f,105,5,RR,15,O,0,.,.,.,1
DNK,2,1839,1839,1,f,110,+,RR,15,O,0,.,.,.,1
DNK,2,1839,1839,1,m,0,1,RR,15,O,3953,.,.,.,1
DNK,2,1839,1839,1,m,1,2,RR,15,O,1330,.,.,.,1
DNK,2,1839,1839,1,m,3,2,RR,15,O,460,.,.,.,1
DNK,2,1839,1839,1,m,5,5,RR,15,O,529,.,.,.,1
DNK,2,1839,1839,1,m,10,5,RR,15,O,309,.,.,.,1
DNK,2,1839,1839,1,m,15,5,RR,15,O,340,.,.,.,1
DNK,2,1839,1839,1,m,20,5,RR,15,O,445,.,.,.,1
DNK,2,1839,1839,1,m,25,5,RR,15,O,314,.,.,.,1
DNK,2,1839,1839,1,m,30,5,RR,15,O,346,.,.,.,1
DNK,2,1839,1839,1,m,35,5,RR,15,O,426,.,.,.,1
DNK,2,1839,1839,1,m,40,5,RR,15,O,447,.,.,.,1
DNK,2,1839,1839,1,m,45,5,RR,15,O,515,.,.,.,1
DNK,2,1839,1839,1,m,50,5,RR,15,O,516,.,.,.,1
DNK,2,1839,1839,1,m,55,5,RR,15,O,598,.,.,.,1
DNK,2,1839,1839,1,m,60,5,RR,15,O,767,.,.,.,1
DNK,2,1839,1839,1,m,65,5,RR,15,O,668,.,.,.,1
DNK,2,1839,1839,1,m,70,5,RR,15,O,820,.,.,.,1
DNK,2,1839,1839,1,m,75,5,RR,15,O,573,.,.,.,1
