COUNTRY;IDL_ID;AGEYEARS;DAYSSINCEBD;AGEDAYS;SEX;BIRTH_DAY;BIRTH_MONTH;BIRTH_YEAR;DEATH_DAY;DEATH_MONTH;DEATH_YEAR;BIRTH_COUNTRY;BIRTH_LOCALITY;DEATH_COUNTRY;DEATH_LOCALITY;VALIDATION
FRA;FRA1896200202206;105;19;38369;F;28;12;1896;16;1;2002;FRA;FRB01;FRA;FRB01;SAMPLE OUT
FRA;FRA1896200202188;105;265;38615;F;2;6;1896;22;2;2002;FRA;FRH04;FRA;FRH04;SAMPLE OUT
FRA;FRA1897200202222;105;48;38398;F;14;8;1897;1;10;2002;FRA;FRH04;FRA;FRH04;SAMPLE OUT
FRA;FRA1896200202199;105;247;38597;F;31;7;1896;4;4;2002;FRA;FRI15;FRA;FRB06;SAMPLE OUT
FRA;FRA1896200202236;105;266;38616;F;13;7;1896;5;4;2002;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1897200202229;105;312;38662;F;2;2;1897;11;12;2002;FRA;FRM01;FRA;FRM01;SAMPLE OUT
FRA;FRA1897200202173;105;62;38412;F;16;2;1897;19;4;2002;FRA;FR101;FRA;FRK26;SAMPLE OUT
FRA;FRA1897200202240;105;84;38434;F;28;4;1897;21;7;2002;FRA;FRD12;FRA;FRD12;SAMPLE OUT
FRA;FRA1896200202218;105;302;38652;F;3;6;1896;1;4;2002;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1897200202213;105;10;38360;F;20;9;1897;30;9;2002;FRA;FRK23;FRA;FRK22;SAMPLE OUT
FRA;FRA1896200202165;105;145;38495;F;24;11;1896;18;4;2002;FRA;FR105;FRA;FRJ13;SAMPLE OUT
FRA;FRA1897200202159;105;81;38431;F;15;9;1897;5;12;2002;FRA;FRI31;FRA;FRI32;SAMPLE OUT
FRA;FRA1896200202181;105;143;38493;F;10;9;1896;31;1;2002;FRA;FR105;FRA;FRJ13;SAMPLE OUT
FRA;FRA1897200202227;105;9;38359;F;2;8;1897;11;8;2002;FRA;FRE11;FRA;FRE11;SAMPLE OUT
FRA;FRA1896200202200;105;341;38691;F;3;10;1896;9;9;2002;FRA;FRK11;FRA;FRK26;SAMPLE OUT
FRA;FRA1896200202144;105;121;38471;F;5;10;1896;3;2;2002;FRA;FRI14;FRA;FRI14;SAMPLE OUT
FRA;FRA1897200202162;105;141;38491;F;10;3;1897;29;7;2002;FRA;FRB05;FRA;FRB05;SAMPLE OUT
FRA;FRA1896200202278;106;71;38786;F;20;8;1896;30;10;2002;FRA;FR107;FRA;FR108;SAMPLE OUT
FRA;FRA1895200202285;106;168;38884;F;25;11;1895;12;5;2002;FRA;FRL03;FRA;FRL04;SAMPLE OUT
FRA;FRA1896200202260;106;209;38925;F;15;1;1896;12;8;2002;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1896200202267;106;14;38729;F;24;6;1896;8;7;2002;FRA;FRF32;FRA;FRH04;SAMPLE OUT
FRA;FRA1895200202299;106;211;38927;F;23;9;1895;22;4;2002;FRA;FRI33;FRA;FRG01;SAMPLE OUT
FRA;FRA1895200202261;106;244;38960;F;21;7;1895;22;3;2002;FRA;FRC21;FRA;FRC21;SAMPLE OUT
FRA;FRA1895200202250;106;332;39048;F;28;7;1895;25;6;2002;FRA;FRK11;FRA;FRK11;SAMPLE OUT
FRA;FRA1896200202248;106;132;38847;F;30;3;1896;9;8;2002;FRA;FRI13;FRA;FRI12;SAMPLE OUT
FRA;FRA1895200202292;106;101;38817;F;22;9;1895;1;1;2002;FRA;FRC13;FRA;FRC11;SAMPLE OUT
FRA;FRA1896200202284;106;255;38971;F;5;1;1896;17;9;2002;FRA;FRI11;FRA;FRI32;SAMPLE OUT
FRA;FRA1895200202283;106;324;39040;F;28;11;1895;18;10;2002;FRA;FRB01;FRA;FR102;SAMPLE OUT
FRA;FRA1895200202265;106;181;38897;F;20;9;1895;20;3;2002;FRA;FRH03;FRA;FRC13;SAMPLE OUT
FRA;FRA1896200202255;106;15;38730;F;14;10;1896;29;10;2002;FRA;FRB05;FRA;FRB05;SAMPLE OUT
FRA;FRA1896200202279;106;40;38755;F;18;10;1896;27;11;2002;FRA;FRH03;FRA;FRH03;SAMPLE OUT
FRA;FRA1896200202264;106;191;38907;F;16;1;1896;26;7;2002;FRA;FRE11;FRA;FRJ23;SAMPLE OUT
FRA;FRA1896200202257;106;224;38939;F;3;4;1896;13;11;2002;FRA;FR101;FRA;FRL05;SAMPLE OUT
FRA;FRA1895200202262;106;253;38969;F;20;12;1895;30;8;2002;FRA;FRF21;FRA;FRF32;SAMPLE OUT
FRA;FRA1895200202297;106;77;38793;F;16;11;1895;1;2;2002;FRA;FRK11;FRA;FRK11;SAMPLE OUT
FRA;FRA1896200202277;106;159;38875;F;8;1;1896;16;6;2002;FRA;FRK22;FRA;FRL04;SAMPLE OUT
FRA;FRA1895200202286;106;135;38851;F;4;10;1895;16;2;2002;FRA;FRY40;FRA;FRY40;SAMPLE OUT
FRA;FRA1895200202282;106;149;38865;F;29;11;1895;27;4;2002;FRA;FR102;FRA;FR107;SAMPLE OUT
FRA;FRA1895200202266;106;333;39049;F;26;12;1895;24;11;2002;FRA;FRF32;FRA;FRJ15;SAMPLE OUT
FRA;FRA1895200202259;106;345;39061;F;2;9;1895;13;8;2002;FRA;FRG05;FRA;FRG05;SAMPLE OUT
FRA;FRA1896200202249;106;207;38922;F;24;3;1896;17;10;2002;FRA;FRJ23;FRA;FRJ23;SAMPLE OUT
FRA;FRA1896200202293;106;31;38746;F;3;5;1896;3;6;2002;FRA;FRG02;FRA;FRG02;SAMPLE OUT
FRA;FRA1895200202270;106;202;38918;F;27;9;1895;17;4;2002;FRA;FRI32;FRA;FRI32;SAMPLE OUT
FRA;FRA1895200202280;106;273;38989;F;19;6;1895;19;3;2002;FRA;FRE21;FRA;FR101;SAMPLE OUT
FRA;FRA1896200202290;106;21;38736;F;1;12;1896;22;12;2002;FRA;FRK25;FRA;FRK25;SAMPLE OUT
FRA;FRA1896200202276;106;197;38912;F;30;4;1896;13;11;2002;FRA;FRF23;FRA;FR105;SAMPLE OUT
FRA;FRA1896200202300;106;66;38781;F;9;4;1896;14;6;2002;FRA;FRG04;FRA;FRG04;SAMPLE OUT
FRA;FRA1896200202245;106;6;38721;F;11;12;1896;17;12;2002;FRA;FRE21;FRA;FRI14;SAMPLE OUT
FRA;FRA1896200202271;106;87;38802;F;22;6;1896;17;9;2002;FRA;FRC13;FRA;FRC13;SAMPLE OUT
FRA;FRA1896200202291;106;299;39015;F;27;2;1896;23;12;2002;FRA;FRI34;FRA;FRI34;SAMPLE OUT
FRA;FRA1896200202298;106;89;38804;F;14;3;1896;11;6;2002;FRA;FRE21;FRA;FR108;SAMPLE OUT
FRA;FRA1896200202258;106;93;38808;F;31;3;1896;2;7;2002;FRA;FR101;FRA;FR106;SAMPLE OUT
FRA;FRA1895200202252;106;331;39047;F;18;6;1895;15;5;2002;FRA;FRG01;FRA;FRG01;SAMPLE OUT
FRA;FRA1896200202251;106;120;38835;F;10;4;1896;8;8;2002;FRA;FRD12;FRA;FRD12;SAMPLE OUT
FRA;FRA1896200202275;106;24;38739;F;8;11;1896;2;12;2002;FRA;FRJ21;FRA;FRJ11;SAMPLE OUT
FRA;FRA1896200202281;106;77;38792;F;6;6;1896;22;8;2002;FRA;FRL04;FRA;FRL05;SAMPLE OUT
FRA;FRA1895200202272;106;345;39061;F;22;2;1895;2;2;2002;FRA;FRE12;FRA;FR103;SAMPLE OUT
FRA;FRA1895200202256;106;200;38916;F;18;8;1895;6;3;2002;FRA;FRK14;FRA;FR101;SAMPLE OUT
FRA;FRA1896200202273;106;49;38764;F;30;3;1896;18;5;2002;FRA;FRB03;FRA;FRB03;SAMPLE OUT
FRA;FRA1895200202244;106;250;38966;F;29;11;1895;6;8;2002;FRA;FRF31;FRA;FRF31;SAMPLE OUT
FRA;FRA1895200202289;106;122;38838;F;9;9;1895;9;1;2002;FRA;FR101;FRA;FRD21;SAMPLE OUT
FRA;FRA1896200202296;106;224;38939;F;18;5;1896;28;12;2002;FRA;FRI12;FRA;FRB05;SAMPLE OUT
FRA;FRA1896200202263;106;117;38832;F;3;5;1896;28;8;2002;FRA;FRE23;FRA;FRL03;SAMPLE OUT
FRA;FRA1895200202247;106;220;38936;F;25;10;1895;2;6;2002;FRA;FRI31;FRA;FRI31;SAMPLE OUT
FRA;FRA1895200202295;106;300;39016;F;25;3;1895;19;1;2002;FRA;FRL03;FRA;FRL03;SAMPLE OUT
FRA;FRA1895200202274;106;37;38753;F;6;12;1895;12;1;2002;FRA;FRE12;FRA;FRI11;SAMPLE OUT
FRA;FRA1896200202301;106;240;38955;F;23;3;1896;18;11;2002;FRA;FRJ24;FRA;FRJ24;SAMPLE OUT
FRA;FRA1895200202246;106;222;38938;F;3;8;1895;13;3;2002;FRA;FRE12;FRA;FRE12;SAMPLE OUT
FRA;FRA1896200202288;106;36;38751;F;1;8;1896;6;9;2002;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1896200202253;106;83;38798;F;20;5;1896;11;8;2002;FRA;FRK11;FRA;FRK14;SAMPLE OUT
FRA;FRA1896200202268;106;90;38805;F;11;6;1896;9;9;2002;FRA;FRI21;FRA;FR107;SAMPLE OUT
FRA;FRA1895200202269;106;324;39040;F;29;4;1895;19;3;2002;FRA;FRH02;FRA;FRL03;SAMPLE OUT
FRA;FRA1896200202294;106;161;38877;F;16;1;1896;26;6;2002;FRA;FR101;FRA;FRL03;YES
FRA;FRA1896200202287;106;50;38766;F;12;1;1896;3;3;2002;FRA;FRH02;FRA;FRH01;SAMPLE OUT
FRA;FRA1895200202254;106;249;38965;F;25;11;1895;1;8;2002;FRA;FRD11;FRA;FRD11;SAMPLE OUT
FRA;FRA1895200202302;107;191;39272;F;2;6;1895;10;12;2002;FRA;FRH01;FRA;FRB03;SAMPLE OUT
FRA;FRA1895200202335;107;75;39156;F;15;8;1895;29;10;2002;FRA;FRK24;FRA;FRK23;SAMPLE OUT
FRA;FRA1894200202329;107;207;39288;F;13;10;1894;8;5;2002;FRA;FRI32;FRA;FR108;SAMPLE OUT
FRA;FRA1894200202316;107;323;39404;F;26;3;1894;12;2;2002;FRA;FRG03;FRA;FR106;SAMPLE OUT
FRA;FRA1895200202322;107;284;39365;F;29;1;1895;9;11;2002;FRA;FRD21;FRA;FR101;SAMPLE OUT
FRA;FRA1894200202323;107;225;39306;F;22;10;1894;4;6;2002;FRA;FRK13;FRA;FRK13;SAMPLE OUT
FRA;FRA1894200202307;107;182;39263;F;28;11;1894;29;5;2002;FRA;FRC11;FRA;FRC11;SAMPLE OUT
FRA;FRA1895200202313;107;152;39233;F;29;7;1895;28;12;2002;FRA;FRB06;FRA;FRB06;SAMPLE OUT
FRA;FRA1895200202326;107;107;39188;F;8;4;1895;24;7;2002;FRA;FRI21;FRA;FRI12;SAMPLE OUT
FRA;FRA1894200202324;107;299;39380;F;7;7;1894;2;5;2002;FRA;FRH03;FRA;FRH03;SAMPLE OUT
FRA;FRA1894200202320;107;358;39439;F;27;5;1894;20;5;2002;FRA;FRJ25;FRA;FR103;SAMPLE OUT
FRA;FRA1894200202321;107;205;39286;F;24;11;1894;17;6;2002;FRA;FRF21;FRA;FRK24;SAMPLE OUT
FRA;FRA1894200202332;107;324;39405;F;11;4;1894;1;3;2002;FRA;FRK24;FRA;FR105;SAMPLE OUT
FRA;FRA1894200202333;107;119;39200;F;26;9;1894;23;1;2002;FRA;FRG04;FRA;FRG04;SAMPLE OUT
FRA;FRA1895200202303;107;223;39304;F;4;2;1895;15;9;2002;FRA;FR101;FRA;FR105;SAMPLE OUT
FRA;FRA1895200202308;107;192;39273;F;9;1;1895;20;7;2002;FRA;FRK11;FRA;FRK11;SAMPLE OUT
FRA;FRA1894200202304;107;50;39131;F;31;12;1894;19;2;2002;FRA;FRD22;FRA;FR105;SAMPLE OUT
FRA;FRA1895200202328;107;289;39370;F;10;1;1895;26;10;2002;FRA;FR101;FRA;FRC12;SAMPLE OUT
FRA;FRA1895200202314;107;6;39087;F;11;1;1895;17;1;2002;FRA;FRK14;FRA;FRK14;SAMPLE OUT
FRA;FRA1895200202315;107;210;39291;F;4;6;1895;31;12;2002;FRA;FRB03;FRA;FRB05;SAMPLE OUT
FRA;FRA1895200202330;107;6;39087;F;3;8;1895;9;8;2002;FRA;FRE12;FRA;FRE11;SAMPLE OUT
FRA;FRA1894200202305;107;360;39441;F;11;10;1894;6;10;2002;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1895200202311;107;112;39193;F;6;2;1895;29;5;2002;FRA;FRD21;FRA;FR103;SAMPLE OUT
FRA;FRA1894200202317;107;156;39237;F;1;10;1894;6;3;2002;FRA;FRE11;FRA;FR108;SAMPLE OUT
FRA;FRA1895200202327;107;20;39101;F;2;6;1895;22;6;2002;FRA;FRG05;FRA;FRK14;SAMPLE OUT
FRA;FRA1894200202309;107;262;39343;F;5;10;1894;24;6;2002;FRA;FRL03;FRA;FRL03;SAMPLE OUT
FRA;FRA1895200202318;107;45;39126;F;12;5;1895;26;6;2002;FRA;FRJ22;FRA;FRJ14;SAMPLE OUT
FRA;FRA1895200202334;107;73;39154;F;20;5;1895;1;8;2002;FRA;FRY20;FRA;FRY20;YES
FRA;FRA1895200202331;107;12;39093;F;8;9;1895;20;9;2002;FRA;FRL01;FRA;FRL06;SAMPLE OUT
FRA;FRA1894200202310;107;344;39425;F;1;2;1894;11;1;2002;FRA;FRM01;FRA;FR101;SAMPLE OUT
FRA;FRA1894200202325;107;117;39198;F;19;9;1894;14;1;2002;FRA;FRD12;FRA;FRI12;SAMPLE OUT
FRA;FRA1895200202312;107;220;39301;F;8;3;1895;14;10;2002;FRA;FRD11;FRA;FRD11;SAMPLE OUT
FRA;FRA1894200202319;107;78;39159;F;12;11;1894;29;1;2002;FRA;FRI33;FRA;FRG02;SAMPLE OUT
FRA;FRA1894200202306;107;53;39134;F;10;11;1894;2;1;2002;FRA;FRK23;FRA;FRK24;SAMPLE OUT
FRA;FRA1894200202337;108;163;39609;F;12;5;1894;22;10;2002;FRA;FR101;FRA;FR107;SAMPLE OUT
FRA;FRA1893200202344;108;282;39728;F;9;9;1893;18;6;2002;FRA;FRK27;FRA;FRK27;SAMPLE OUT
FRA;FRA1894200202351;108;140;39586;F;28;3;1894;15;8;2002;FRA;FRH03;FRA;FRH03;SAMPLE OUT
FRA;FRA1893200202343;108;185;39631;F;18;7;1893;19;1;2002;FRA;FR101;FRA;FRB05;SAMPLE OUT
FRA;FRA1893200202338;108;235;39681;F;25;7;1893;17;3;2002;FRA;FRJ24;FRA;FRJ24;SAMPLE OUT
FRA;FRA1893200202336;108;331;39777;F;13;6;1893;10;5;2002;FRA;FR107;FRA;FR103;SAMPLE OUT
FRA;FRA1893200202347;108;123;39569;F;7;9;1893;8;1;2002;FRA;FRK11;FRA;FRK11;SAMPLE OUT
FRA;FRA1894200202353;108;160;39606;F;19;3;1894;26;8;2002;FRA;FR102;FRA;FRC11;SAMPLE OUT
FRA;FRA1893200202340;108;298;39744;F;19;5;1893;13;3;2002;FRA;FRE11;FRA;FRE12;SAMPLE OUT
FRA;FRA1893200202352;108;28;39474;F;15;12;1893;12;1;2002;FRA;FRB03;FRA;FRB05;SAMPLE OUT
FRA;FRA1893200202354;108;356;39802;F;17;11;1893;8;11;2002;FRA;FRG05;FRA;FRI31;SAMPLE OUT
FRA;FRA1894200202342;108;48;39494;F;17;9;1894;4;11;2002;FRA;FRB05;FRA;FRB05;SAMPLE OUT
FRA;FRA1893200202348;108;248;39694;F;10;5;1893;13;1;2002;FRA;FRC13;FRA;FRC13;SAMPLE OUT
FRA;FRA1893200202346;108;176;39622;F;12;9;1893;7;3;2002;FRA;FRY20;FRA;FRE21;SAMPLE OUT
FRA;FRA1893200202350;108;144;39590;F;18;10;1893;11;3;2002;FRA;FRB02;FRA;FR103;SAMPLE OUT
FRA;FRA1894200202339;108;77;39523;F;5;4;1894;21;6;2002;FRA;FRD22;FRA;FRD22;SAMPLE OUT
FRA;FRA1894200202341;108;9;39455;F;22;11;1894;1;12;2002;FRA;FR101;FRA;FR101;SAMPLE OUT
FRA;FRA1893200202349;108;189;39635;F;13;11;1893;21;5;2002;FRA;FRF23;FRA;FR101;SAMPLE OUT
FRA;FRA1894200202345;108;26;39472;F;16;3;1894;11;4;2002;FRA;FRJ13;FRA;FRJ13;SAMPLE OUT
FRA;FRA1893200202356;109;160;39971;F;29;1;1893;8;7;2002;FRA;FRF24;FRA;FRF24;SAMPLE OUT
FRA;FRA1893200202361;109;157;39968;F;9;4;1893;13;9;2002;FRA;FR102;FRA;FRI33;SAMPLE OUT
FRA;FRA1893200202357;109;165;39976;F;23;6;1893;5;12;2002;FRA;FRI12;FRA;FRI12;SAMPLE OUT
FRA;FRA1892200202355;109;143;39954;F;3;10;1892;23;2;2002;FRA;FRB03;FRA;FRB03;SAMPLE OUT
FRA;FRA1892200202358;109;99;39910;F;18;12;1892;27;3;2002;FRA;FRB04;FRA;FRB05;SAMPLE OUT
FRA;FRA1893200202360;109;120;39931;F;18;6;1893;16;10;2002;FRA;FR101;FRA;FRH03;SAMPLE OUT
FRA;FRA1892200202359;109;119;39930;F;28;9;1892;25;1;2002;FRA;FR101;FRA;FRC21;SAMPLE OUT
FRA;FRA1891200202362;110;351;40528;F;12;2;1891;29;1;2002;FRA;FRE21;FRA;FRL03;YES
FRA;FRA1892200202363;110;28;40204;F;24;10;1892;21;11;2002;FRA;FRC21;FRA;FRJ12;YES
FRA;FRA1890200202364;111;282;40824;F;20;11;1890;29;8;2002;FRA;FRH03;FRA;FRD21;YES
FRA;FRA1888200202365;113;190;41462;F;10;10;1888;18;4;2002;FRA;FRD13;FRA;FRD13;YES
FRA;FRA1896200202369;105;127;38477;M;12;9;1896;17;1;2002;FRA;FRE12;FRA;FRE11;SAMPLE OUT
FRA;FRA1896200202373;105;175;38525;M;26;12;1896;19;6;2002;FRA;FRD21;FRA;FRE22;SAMPLE OUT
FRA;FRA1896200202370;105;303;38653;M;28;12;1896;27;10;2002;FRA;FRI21;FRA;FRI21;SAMPLE OUT
FRA;FRA1896200202366;105;275;38625;M;2;5;1896;1;2;2002;FRA;FRC23;FRA;FRC23;SAMPLE OUT
FRA;FRA1897200202371;105;59;38409;M;9;10;1897;7;12;2002;FRA;FRE21;FRA;FRF23;SAMPLE OUT
FRA;FRA1897200202367;105;38;38388;M;30;4;1897;7;6;2002;FRA;FRE22;FRA;FRE22;SAMPLE OUT
FRA;FRA1897200202375;105;237;38587;M;8;3;1897;31;10;2002;FRA;FRJ21;FRA;FRJ24;SAMPLE OUT
FRA;FRA1897200202374;105;139;38489;M;28;7;1897;14;12;2002;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1897200202372;105;97;38447;M;12;5;1897;17;8;2002;FRA;FRJ22;FRA;FRJ22;SAMPLE OUT
FRA;FRA1896200202368;105;260;38610;M;22;12;1896;8;9;2002;FRA;FRB05;FRA;FRB05;SAMPLE OUT
FRA;FRA1896200202379;106;116;38831;M;20;6;1896;14;10;2002;FRA;FRG03;FRA;FRH04;SAMPLE OUT
FRA;FRA1895200202378;106;178;38894;M;21;7;1895;15;1;2002;FRA;FRE11;FRA;FRE11;SAMPLE OUT
FRA;FRA1895200202382;106;299;39015;M;1;5;1895;24;2;2002;FRA;FRY10;FRA;FRY10;SAMPLE OUT
FRA;FRA1895200202377;106;169;38885;M;21;9;1895;9;3;2002;FRA;FR101;FRA;FRL03;SAMPLE OUT
FRA;FRA1895200202376;106;8;38724;M;31;12;1895;8;1;2002;FRA;FRC13;FRA;FRD21;SAMPLE OUT
FRA;FRA1896200202380;106;129;38844;M;14;8;1896;21;12;2002;FRA;FRY10;FRA;FRY10;SAMPLE OUT
FRA;FRA1895200202383;106;143;38859;M;25;9;1895;15;2;2002;FRA;FRF32;FRA;FRF32;SAMPLE OUT
FRA;FRA1895200202381;106;260;38976;M;6;5;1895;21;1;2002;FRA;FRD22;FRA;FRD22;SAMPLE OUT
FRA;FRA1894200202384;107;188;39269;M;5;7;1894;9;1;2002;FRA;FRJ12;FRA;FRK22;SAMPLE OUT
FRA;FRA1894200202385;108;11;39457;M;2;9;1894;13;9;2002;FRA;FRI12;FRA;FRD22;SAMPLE OUT
FRA;FRA1893200202386;109;55;39866;M;26;1;1893;22;3;2002;FRA;FRJ13;FRA;FRJ13;SAMPLE OUT
FRA;FRA1897200302431;105;317;38667;F;2;4;1897;13;2;2003;FRA;FRB02;FRA;FRB02;SAMPLE OUT
FRA;FRA1898200302483;105;104;38454;F;24;4;1898;6;8;2003;FRA;FRK24;FRA;FRK24;SAMPLE OUT
FRA;FRA1897200302459;105;167;38517;F;26;7;1897;9;1;2003;FRA;FRD22;FRA;FRH01;SAMPLE OUT
FRA;FRA1897200302445;105;221;38571;F;19;7;1897;25;2;2003;FRA;FRK14;FRA;FRK26;SAMPLE OUT
FRA;FRA1897200302491;105;264;38614;F;5;11;1897;27;7;2003;FRA;FRB04;FRA;FRB04;SAMPLE OUT
FRA;FRA1897200302388;105;182;38532;F;14;7;1897;12;1;2003;FRA;FRI21;FRA;FRI21;SAMPLE OUT
FRA;FRA1897200302418;105;186;38536;F;16;8;1897;18;2;2003;FRA;FRG04;FRA;FR101;SAMPLE OUT
FRA;FRA1897200302450;105;291;38641;F;29;6;1897;16;4;2003;FRA;FRI14;FRA;FRI14;SAMPLE OUT
FRA;FRA1898200302477;105;148;38498;F;11;4;1898;6;9;2003;FRA;FRG04;FRA;FRG04;SAMPLE OUT
FRA;FRA1897200302408;105;303;38653;F;16;12;1897;15;10;2003;FRA;FRI12;FRA;FRI12;SAMPLE OUT
FRA;FRA1898200302471;105;48;38398;F;24;5;1898;11;7;2003;FRA;FR108;FRA;FRD13;SAMPLE OUT
FRA;FRA1898200302390;105;88;38438;F;29;3;1898;25;6;2003;FRA;FR101;FRA;FR105;SAMPLE OUT
FRA;FRA1898200302513;105;207;38557;F;2;3;1898;25;9;2003;FRA;FRJ27;FRA;FRJ27;SAMPLE OUT
FRA;FRA1898200302462;105;49;38399;F;7;5;1898;25;6;2003;FRA;FR107;FRA;FRB05;SAMPLE OUT
FRA;FRA1898200302396;105;121;38471;F;5;1;1898;6;5;2003;FRA;FRK25;FRA;FRK25;SAMPLE OUT
FRA;FRA1897200302454;105;212;38562;F;25;6;1897;23;1;2003;FRA;FR101;FRA;FR108;SAMPLE OUT
FRA;FRA1898200302470;105;136;38486;F;14;2;1898;30;6;2003;FRA;FR103;FRA;FRD11;SAMPLE OUT
FRA;FRA1897200302486;105;228;38578;F;6;10;1897;22;5;2003;FRA;FRC13;FRA;FR101;SAMPLE OUT
FRA;FRA1898200302449;105;71;38421;F;11;7;1898;20;9;2003;FRA;FRE11;FRA;FRG03;SAMPLE OUT
FRA;FRA1897200302463;105;362;38712;F;13;3;1897;10;3;2003;FRA;FRI12;FRA;FR107;SAMPLE OUT
FRA;FRA1897200302407;105;307;38657;F;9;11;1897;12;9;2003;FRA;FR101;FRA;FR102;SAMPLE OUT
FRA;FRA1897200302440;105;338;38688;F;27;12;1897;30;11;2003;FRA;FRI11;FRA;FRI12;SAMPLE OUT
FRA;FRA1897200302500;105;221;38571;F;10;12;1897;19;7;2003;FRA;FRG04;FRA;FRG04;SAMPLE OUT
FRA;FRA1897200302516;105;337;38687;F;25;3;1897;25;2;2003;FRA;FRF33;FRA;FRF33;SAMPLE OUT
FRA;FRA1897200302474;105;200;38550;F;30;8;1897;18;3;2003;FRA;FRG02;FRA;FRG01;SAMPLE OUT
FRA;FRA1897200302479;105;90;38440;F;14;12;1897;14;3;2003;FRA;FRJ11;FRA;FRJ13;SAMPLE OUT
FRA;FRA1898200302443;105;188;38538;F;6;4;1898;11;10;2003;FRA;FRC14;FRA;FRE23;SAMPLE OUT
FRA;FRA1898200302397;105;17;38367;F;27;11;1898;14;12;2003;FRA;FRH03;FRA;FRH03;SAMPLE OUT
FRA;FRA1897200302446;105;222;38572;F;22;11;1897;2;7;2003;FRA;FRH02;FRA;FRH02;SAMPLE OUT
FRA;FRA1897200302494;105;205;38555;F;7;8;1897;28;2;2003;FRA;FRI22;FRA;FRI22;SAMPLE OUT
FRA;FRA1897200302488;105;19;38369;F;15;12;1897;3;1;2003;FRA;FRK23;FRA;FRK22;SAMPLE OUT
FRA;FRA1898200302507;105;203;38553;F;2;2;1898;24;8;2003;FRA;FRI33;FRA;FRI33;SAMPLE OUT
FRA;FRA1897200302472;105;208;38558;F;24;11;1897;20;6;2003;FRA;FRG03;FRA;FRG04;SAMPLE OUT
FRA;FRA1898200302414;105;99;38449;F;6;5;1898;13;8;2003;FRA;FR101;FRA;FR107;SAMPLE OUT
FRA;FRA1898200302482;105;192;38542;F;20;6;1898;29;12;2003;FRA;FR101;FRA;FRE22;SAMPLE OUT
FRA;FRA1897200302502;105;168;38518;F;4;8;1897;19;1;2003;FRA;FRG05;FRA;FRG05;SAMPLE OUT
FRA;FRA1898200302469;105;41;38391;F;31;7;1898;10;9;2003;FRA;FRB02;FRA;FRB02;SAMPLE OUT
FRA;FRA1898200302521;105;75;38425;F;28;5;1898;11;8;2003;FRA;FRB03;FRA;FRB03;SAMPLE OUT
FRA;FRA1897200302453;105;362;38712;F;18;1;1897;15;1;2003;FRA;FRE22;FRA;FRE22;SAMPLE OUT
FRA;FRA1897200302413;105;74;38424;F;12;12;1897;24;2;2003;FRA;FRE21;FRA;FR102;SAMPLE OUT
FRA;FRA1897200302403;105;360;38710;F;18;10;1897;13;10;2003;FRA;FRC11;FRA;FRC11;SAMPLE OUT
FRA;FRA1897200302435;105;139;38489;F;25;12;1897;13;5;2003;FRA;FRG02;FRA;FRG05;SAMPLE OUT
FRA;FRA1898200302512;105;47;38397;F;13;6;1898;30;7;2003;FRA;FRE11;FRA;FRB02;SAMPLE OUT
FRA;FRA1898200302398;105;5;38355;F;10;8;1898;15;8;2003;FRA;FRJ23;FRA;FRJ27;SAMPLE OUT
FRA;FRA1897200302426;105;204;38554;F;30;12;1897;22;7;2003;FRA;FRC13;FRA;FRK21;SAMPLE OUT
FRA;FRA1898200302506;105;48;38398;F;16;2;1898;5;4;2003;FRA;FR101;FRA;FR104;SAMPLE OUT
FRA;FRA1898200302460;105;20;38370;F;9;12;1898;29;12;2003;FRA;FR101;FRA;FR101;SAMPLE OUT
FRA;FRA1897200302499;105;345;38695;F;25;7;1897;5;7;2003;FRA;FR101;FRA;FRE22;SAMPLE OUT
FRA;FRA1897200302442;105;190;38540;F;11;10;1897;19;4;2003;FRA;FRB02;FRA;FR103;SAMPLE OUT
FRA;FRA1897200302434;105;124;38474;F;30;9;1897;1;2;2003;FRA;FRK12;FRA;FRJ13;SAMPLE OUT
FRA;FRA1898200302430;105;100;38450;F;12;9;1898;21;12;2003;FRA;FRI31;FRA;FRI32;SAMPLE OUT
FRA;FRA1898200302505;105;17;38367;F;21;10;1898;7;11;2003;FRA;FRH01;FRA;FR105;SAMPLE OUT
FRA;FRA1898200302480;105;279;38629;F;28;2;1898;4;12;2003;FRA;FRG02;FRA;FRG02;SAMPLE OUT
FRA;FRA1897200302455;105;193;38543;F;14;8;1897;23;2;2003;FRA;FRF31;FRA;FRF31;SAMPLE OUT
FRA;FRA1898200302517;105;81;38431;F;12;7;1898;1;10;2003;FRA;FRI14;FRA;FRI14;SAMPLE OUT
FRA;FRA1897200302412;105;150;38500;F;14;12;1897;13;5;2003;FRA;FRD21;FRA;FRD22;SAMPLE OUT
FRA;FRA1898200302419;105;229;38579;F;19;4;1898;4;12;2003;FRA;FRE11;FRA;FRE11;SAMPLE OUT
