Year,Age,Sex,Deaths,TL_Deaths,TU_Deaths_Next_Year,Cohort,Country,Population,TL_Deaths_Prev_Year,TU_Deaths_Same_Year,Exposure
1950,98,f,5.4747252747252695,3.47472527472527,2,1852,fin,10.47472527472527,1.15042372881356,3,9.858199850996456
1951,98,f,23,17,6,1853,swe,75,14,10,76.33333333333333
1951,98,m,17,8,9,1853,swe,31,3,9,29
1951,98,f,12,10,2,1853,dnk,30,6,7,29.666666666666668
1951,98,m,6,3,3,1853,dnk,15,6,1,16.666666666666668
1951,98,f,3,2,1,1853,fin,5,3.47472527472527,2,5.49157509157509
1952,98,f,31,15,16,1854,swe,77,17,6,80.66666666666667
1952,98,m,12,9,3,1854,swe,29,8,9,28.666666666666668
1952,98,f,13,6,7,1854,dnk,30,10,2,32.666666666666664
1952,98,m,6,3,3,1854,dnk,16,3,3,16
1952,98,f,6,4,2,1854,fin,6,2,1,6.333333333333333
1953,98,f,23,12,11,1855,swe,61,15,16,60.666666666666664
1953,98,m,15,7,8,1855,swe,26,9,3,28
1953,98,f,13,4,9,1855,dnk,32,6,7,31.666666666666668
1953,98,m,12,6,6,1855,dnk,23,3,3,23
1954,98,f,26,11,15,1856,swe,70,12,11,70.33333333333333
1954,98,m,16,9,7,1856,swe,36,7,8,35.666666666666664
1954,98,f,6,3,3,1856,dnk,23,4,9,21.333333333333332
1954,98,m,9,6,3,1856,dnk,21,6,6,21
1954,98,m,3,2,1,1856,fin,3,1.41007194244604,1,3.1366906474820135
1955,98,f,25,5,20,1857,swe,64,11,15,62.666666666666664
1955,98,m,14,6,8,1857,swe,38,9,7,38.666666666666664
1955,98,f,11,7,4,1857,dnk,28,3,3,28
1955,98,m,6,1,5,1857,dnk,15,6,3,16
1955,98,f,9,7,2,1857,fin,9,4,2,9.666666666666666
1955,98,m,3,1,2,1857,fin,3,2,1,3.3333333333333335
1956,98,f,32,15,17,1858,swe,79,5,20,74
1956,98,m,18,12,6,1858,swe,33,6,8,32.333333333333336
1956,98,f,20,11,9,1858,dnk,38,7,4,39
1956,98,m,11,4,7,1858,dnk,21,1,5,19.666666666666668
1956,98,f,3,1,2,1858,fin,3,7,2,4.666666666666666
1956,98,m,4,3,1,1858,fin,4,1,2,3.6666666666666665
1957,98,f,36,20,16,1859,swe,80,15,17,79.33333333333333
1957,98,m,15,9,6,1859,swe,44,12,6,46
1957,98,f,11,7,4,1859,dnk,33,11,9,33.666666666666664
1957,98,m,9,5,4,1859,dnk,22,4,7,21
1957,98,f,5,3,2,1859,fin,12,1,2,11.666666666666666
1958,98,f,30,17,13,1860,swe,77,20,16,78.33333333333333
1958,98,m,22,10,12,1860,swe,53,9,6,54
1958,98,f,24,12,12,1860,dnk,45,7,4,46
1958,98,m,8,5,3,1860,dnk,26,5,4,26.333333333333332
1958,98,f,6,4,2,1860,fin,15,3,2,15.333333333333334
1959,98,f,41,21,20,1861,swe,89,17,13,90.33333333333333
1959,98,m,17,8,9,1861,swe,46,10,12,45.333333333333336
1959,98,f,17,7,10,1861,dnk,42,12,12,42
1959,98,m,14,8,6,1861,dnk,28,5,3,28.666666666666668
1959,98,f,9,5,4,1861,fin,13,4,2,13.666666666666666
1960,98,f,32,19,13,1862,swe,86,21,20,86.33333333333333
1960,98,m,20,11,9,1862,swe,42,8,9,41.666666666666664
1960,98,f,12,5,7,1862,dnk,42,7,10,41
1960,98,m,13,7,6,1862,dnk,32,8,6,32.666666666666664
1960,98,m,3,1,2,1862,fin,3,3,1,3.6666666666666665
1961,98,f,37,14,23,1863,swe,89,19,13,91
1961,98,m,30,11,19,1863,swe,58,11,9,58.666666666666664
1961,98,f,23,11,12,1863,dnk,48,5,7,47.333333333333336
1961,98,m,9,2,7,1863,dnk,22,7,6,22.333333333333332
1961,98,m,6,3,3,1863,fin,6,1,2,5.666666666666667
1962,98,f,43,19,24,1864,swe,104,14,23,101
1962,98,m,18,10,8,1864,swe,40,11,19,37.333333333333336
1962,98,f,12,5,7,1864,dnk,35,11,12,34.666666666666664
1962,98,m,8,2,6,1864,dnk,22,2,7,20.333333333333332
1962,98,f,8,5,3,1864,fin,17,5,4,17.333333333333332
1962,98,m,5,3,2,1864,fin,7,3,3,7
1963,98,f,31,10,21,1865,swe,104,19,24,102.33333333333333
1963,98,m,23,14,9,1865,swe,53,10,8,53.666666666666664
1963,98,f,21,9,12,1865,dnk,40,5,7,39.333333333333336
1963,98,m,15,8,7,1865,dnk,26,2,6,24.666666666666668
1963,98,f,7,2,5,1865,fin,16,5,3,16.666666666666668
1963,98,m,3,1,2,1865,fin,3,3,2,3.3333333333333335
1964,98,f,52,28,24,1866,swe,120,10,21,116.33333333333333
1964,98,m,20,11,9,1866,swe,48,14,9,49.666666666666664
1964,98,f,21,13,8,1866,dnk,51,9,12,50
1964,98,m,13,6,7,1866,dnk,25,8,7,25.333333333333332
1964,98,f,6,1,5,1866,fin,12,2,5,11
1965,98,f,43,25,18,1867,swe,104,28,24,105.33333333333333
1965,98,m,20,8,12,1867,swe,39,11,9,39.666666666666664
1965,98,f,27,13,14,1867,dnk,53,13,8,54.666666666666664
1965,98,m,7,3,4,1867,dnk,21,6,7,20.666666666666668
1965,98,f,9,3,6,1867,fin,20,1,5,18.666666666666668
1966,98,f,37,23,14,1868,swe,100,25,18,102.33333333333333
1966,98,m,16,10,6,1868,swe,40,8,12,38.666666666666664
1966,98,f,18,12,6,1868,dnk,51,13,14,50.666666666666664
1966,98,m,11,5,6,1868,dnk,26,3,4,25.666666666666668
1966,98,f,6,4,2,1868,fin,10,3,6,9
1967,98,f,50,23,27,1869,swe,115,23,14,118
1967,98,m,29,20,9,1869,swe,56,10,6,57.333333333333336
1967,98,f,17,4,13,1869,dnk,53,12,6,55
1967,98,m,9,5,4,1869,dnk,27,5,6,26.666666666666668
1967,98,f,14,7,7,1869,fin,23,4,2,23.666666666666668
1968,98,f,42,22,20,1870,swe,130,23,27,128.66666666666666
1968,98,m,31,13,18,1870,swe,61,20,9,64.66666666666667
1968,98,f,20,13,7,1870,dnk,63,4,13,60
1968,98,m,7,4,3,1870,dnk,19,5,4,19.333333333333332
1968,98,f,8,2,6,1870,fin,16,7,7,16
1969,98,f,57,30,27,1871,swe,146,22,20,146.66666666666666
1969,98,m,16,11,5,1871,swe,55,13,18,53.333333333333336
1969,98,f,23,10,13,1871,dnk,60,13,7,62
1969,98,m,18,11,7,1871,dnk,31,4,3,31.333333333333332
1969,98,f,5,2,3,1871,fin,9,2,6,7.666666666666667
1969,98,m,3,2,1,1871,fin,3,1,2,2.6666666666666665
1970,98,f,55,27,28,1872,swe,167,30,27,168
1970,98,m,25,13,12,1872,swe,78,11,5,80
1970,98,f,21,10,11,1872,dnk,84,10,13,83
1970,98,m,12,2,10,1872,dnk,39,11,7,40.333333333333336
1970,98,f,10,3,7,1872,fin,17,2,3,16.666666666666668
1970,98,m,3,2,1,1872,fin,3,2,1,3.3333333333333335
1971,98,f,54,26,28,1873,swe,170,27,28,169.66666666666666
1971,98,m,32,16,16,1873,swe,84,13,12,84.33333333333333
1971,98,f,30,18,12,1873,dnk,84,10,11,83.66666666666667
1971,98,m,11,6,5,1873,dnk,36,2,10,33.333333333333336
1971,98,f,16,8,8,1873,fin,27,3,7,25.666666666666668
1971,98,m,5,2,3,1873,fin,8,2,1,8.333333333333334
1972,98,f,63,33,30,1874,swe,194,26,28,193.33333333333334
1972,98,m,40,21,19,1874,swe,93,16,16,93
1972,98,f,34,24,10,1874,dnk,94,18,12,96
1972,98,m,14,9,5,1874,dnk,39,6,5,39.333333333333336
1972,98,f,15,6,9,1874,fin,30,8,8,30
1972,98,m,6,3,3,1874,fin,6,2,3,5.666666666666667
1973,98,f,61,28,33,1875,swe,183,33,30,184
1973,98,m,40,14,26,1875,swe,94,21,19,94.66666666666667
1973,98,f,45,22,23,1875,dnk,111,24,10,115.66666666666667
1973,98,m,24,12,12,1875,dnk,66,9,5,67.33333333333333
1973,98,f,17,9,8,1875,fin,35,6,9,34
1974,98,f,83,44,39,1876,swe,211,28,33,209.33333333333334
1974,98,m,41,25,16,1876,swe,109,14,26,105
1974,98,f,38,22,16,1876,dnk,124,22,23,123.66666666666667
1974,98,m,23,14,9,1876,dnk,59,12,12,59
1974,98,f,8,2,6,1876,fin,26,9,8,26.333333333333332
1975,98,f,76,42,34,1877,swe,238,44,39,239.66666666666666
1975,98,m,59,30,29,1877,swe,119,25,16,122
1975,98,f,47,24,23,1877,dnk,129,22,16,131
1975,98,m,33,19,14,1877,dnk,75,14,9,76.66666666666667
1975,98,f,14,8,6,1877,fin,29,2,6,27.666666666666668
1975,98,m,2,1,1,1877,fin,3,3,3,3
1976,98,f,95,51,44,1878,swe,255,42,34,257.6666666666667
1976,98,m,38,13,25,1878,swe,118,30,29,118.33333333333333
1976,98,f,47,22,25,1878,dnk,139,24,23,139.33333333333334
1976,98,m,30,21,9,1878,dnk,78,19,14,79.66666666666667
1976,98,f,28,13,15,1878,fin,44,8,6,44.666666666666664
1977,98,f,121,49,72,1879,swe,306,51,44,308.3333333333333
1977,98,m,45,24,21,1879,swe,134,13,25,130
1977,98,f,38,22,16,1879,dnk,120,22,25,119
1977,98,m,32,19,13,1879,dnk,63,21,9,67
1977,98,f,19,10,9,1879,fin,36,13,15,35.333333333333336
1978,98,f,108,43,65,1880,swe,303,49,72,295.3333333333333
1978,98,m,35,21,14,1880,swe,94,24,21,95
1978,98,f,56,29,27,1880,dnk,165,22,16,167
1978,98,m,22,8,14,1880,dnk,72,19,13,74
1978,98,f,15,9,6,1880,fin,51,10,9,51.333333333333336
1978,98,m,8,3,5,1880,fin,10,1,1,10
1979,98,f,107,47,60,1881,swe,286,43,65,278.6666666666667
1979,98,m,47,19,28,1881,swe,102,21,14,104.33333333333333
1979,98,f,65,32,33,1881,dnk,172,29,27,172.66666666666666
1979,98,m,31,14,17,1881,dnk,83,8,14,81
1979,98,f,17,7,10,1881,fin,41,9,6,42
1979,98,m,3,1,2,1881,fin,9,3,5,8.333333333333334
1980,98,f,125,58,67,1882,swe,363,47,60,358.6666666666667
1980,98,m,42,20,22,1882,swe,109,19,28,106
1980,98,f,67,39,28,1882,dnk,198,32,33,197.66666666666666
1980,98,m,20,13,7,1882,dnk,82,14,17,81
1980,98,f,27,11,16,1882,fin,77,7,10,76
1980,98,m,6,3,3,1882,fin,17,1,2,16.666666666666668
1981,98,f,120,68,52,1883,swe,381,58,67,378
1981,98,m,49,26,23,1883,swe,130,20,22,129.33333333333334
1981,98,f,54,25,29,1883,dnk,216,39,28,219.66666666666666
1981,98,m,23,13,10,1883,dnk,75,13,7,77
1981,98,f,27,17,10,1883,fin,92,11,16,90.33333333333333
1981,98,m,3,3,0,1883,fin,10,3,3,10
1982,98,f,133,70,63,1884,swe,440,68,52,445.3333333333333
1982,98,m,58,33,25,1884,swe,151,26,23,152
1982,98,f,79,31,48,1884,dnk,212,25,29,210.66666666666666
1982,98,m,33,13,20,1884,dnk,99,13,10,100
1982,98,f,24,12,12,1884,fin,92,17,10,94.33333333333333
1982,98,m,6,3,3,1884,fin,19,3,0,20
1983,98,f,156,85,71,1885,swe,455,70,63,457.3333333333333
1983,98,m,63,34,29,1885,swe,168,33,25,170.66666666666666
1983,98,f,80,41,39,1885,dnk,239,31,48,233.33333333333334
1983,98,m,39,23,16,1885,dnk,81,13,20,78.66666666666667
1983,98,f,37,20,17,1885,fin,98,12,12,98
1983,98,m,13,7,6,1885,fin,23,3,3,23
1984,98,f,144,69,75,1886,swe,473,85,71,477.6666666666667
1984,98,m,47,23,24,1886,swe,166,34,29,167.66666666666666
1984,98,f,66,25,41,1886,dnk,207,41,39,207.66666666666666
1984,98,m,44,31,13,1886,dnk,92,23,16,94.33333333333333
1984,98,f,49,20,29,1886,fin,127,20,17,128
1984,98,m,10,4,6,1886,fin,27,7,6,27.333333333333332
1985,98,f,178,87,91,1887,swe,531,69,75,529
1985,98,m,58,28,30,1887,swe,167,23,24,166.66666666666666
1985,98,f,92,46,46,1887,dnk,265,25,41,259.6666666666667
1985,98,m,24,16,8,1887,dnk,95,31,13,101
1985,98,f,50,27,23,1887,fin,130,20,29,127
1985,98,m,15,8,7,1887,fin,27,4,6,26.333333333333332
1986,98,f,141,81,60,1888,swe,515,87,91,513.6666666666666
1986,98,m,56,28,28,1888,swe,137,28,30,136.33333333333334
1986,98,f,93,44,49,1888,dnk,302,46,46,302
1986,98,m,34,13,21,1888,dnk,98,16,8,100.66666666666667
1986,98,f,48,22,26,1888,fin,114,27,23,115.33333333333333
1986,98,m,12,7,5,1888,fin,29,8,7,29.333333333333332
1987,98,f,188,95,93,1889,swe,563,81,60,570
1987,98,m,65,41,24,1889,swe,172,28,28,172
1987,98,f,100,54,46,1889,dnk,317,44,49,315.3333333333333
1987,98,m,44,22,22,1889,dnk,114,13,21,111.33333333333333
1987,98,f,33,17,16,1889,fin,120,22,26,118.66666666666667
1987,98,m,14,7,7,1889,fin,38,7,5,38.666666666666664
1988,98,f,217,124,93,1890,swe,619,95,93,619.6666666666666
1988,98,m,67,44,23,1890,swe,163,41,24,168.66666666666666
1988,98,f,98,53,45,1890,dnk,349,54,46,351.6666666666667
1988,98,m,37,14,23,1890,dnk,99,22,22,99
1988,98,f,57,29,28,1890,fin,165,17,16,165.33333333333334
1988,98,m,14,7,7,1890,fin,29,7,7,29
1989,98,f,202,103,99,1891,swe,631,124,93,641.3333333333334
1989,98,m,83,45,38,1891,swe,187,44,23,194
1989,98,f,109,60,49,1891,dnk,343,53,45,345.6666666666667
1989,98,m,39,18,21,1891,dnk,111,14,23,108
1989,98,f,51,26,25,1891,fin,159,29,28,159.33333333333334
1989,98,m,17,9,8,1891,fin,41,7,7,41
1990,98,f,211,106,105,1892,swe,637,103,99,638.3333333333334
1990,98,m,64,38,26,1892,swe,180,45,38,182.33333333333334
1990,98,f,112,62,50,1892,dnk,370,60,49,373.6666666666667
1990,98,m,55,36,19,1892,dnk,129,18,21,128
1990,98,f,54,27,27,1892,fin,165,26,25,165.33333333333334
1990,98,m,8,5,3,1892,fin,35,9,8,35.333333333333336
1991,98,f,241,132,109,1893,swe,723,106,105,723.3333333333334
1991,98,m,72,38,34,1893,swe,190,38,26,194
1991,98,f,128,69,59,1893,dnk,399,62,50,403
1991,98,m,40,22,18,1893,dnk,138,36,19,143.66666666666666
1991,98,f,59,34,25,1893,fin,182,27,27,182
1991,98,m,20,10,10,1893,fin,40,5,3,40.666666666666664
1992,98,f,242,113,129,1894,swe,729,132,109,736.6666666666666
1992,98,m,72,38,34,1894,swe,181,38,34,182.33333333333334
1992,98,f,158,71,87,1894,dnk,433,69,59,436.3333333333333
1992,98,m,51,26,25,1894,dnk,119,22,18,120.33333333333333
1992,98,f,71,36,35,1894,fin,205,34,25,208
1992,98,m,16,6,10,1894,fin,38,10,10,38
1993,98,f,246,132,114,1895,swe,759,113,129,753.6666666666666
1993,98,m,68,34,34,1895,swe,174,38,34,175.33333333333334
1993,98,f,132,74,58,1895,dnk,448,71,87,442.6666666666667
1993,98,m,48,36,12,1895,dnk,131,26,25,131.33333333333334
1993,98,f,80,45,35,1895,fin,220,36,35,220.33333333333334
1993,98,m,17,9,8,1895,fin,52,6,10,50.666666666666664
1994,98,f,247,133,114,1896,swe,806,132,114,812
1994,98,m,76,44,32,1896,swe,202,34,34,202
1994,98,f,146,75,71,1896,dnk,458,74,58,463.3333333333333
1994,98,m,44,18,26,1896,dnk,127,36,12,135
1994,98,f,82,50,32,1896,fin,232,45,35,235.33333333333334
1994,98,m,21,11,10,1896,fin,51,9,8,51.333333333333336
1995,98,f,294,142,152,1897,swe,864,133,114,870.3333333333334
1995,98,m,81,41,40,1897,swe,209,44,32,213
1995,98,f,169,94,75,1897,dnk,472,75,71,473.3333333333333
