Year,Sex,Age,AgeInterval,Lexis,Deaths
1773,m,55,5,RR,1992
1773,m,60,5,RR,2440
1773,m,65,5,RR,2047
1773,m,70,5,RR,2290
1773,m,75,5,RR,1272
1773,m,80,5,RR,895
1773,m,85,5,RR,376
1773,m,90,+,RR,160
1774,f,0,1,RR,5371
1774,f,1,2,RR,2009
1774,f,3,2,RR,945
1774,f,5,5,RR,836
1774,f,10,5,RR,532
1774,f,15,5,RR,516
1774,f,20,5,RR,680
1774,f,25,5,RR,708
1774,f,30,5,RR,736
1774,f,35,5,RR,761
1774,f,40,5,RR,900
1774,f,45,5,RR,818
1774,f,50,5,RR,962
1774,f,55,5,RR,829
1774,f,60,5,RR,1225
1774,f,65,5,RR,1275
1774,f,70,5,RR,1483
1774,f,75,5,RR,1006
1774,f,80,5,RR,769
1774,f,85,5,RR,340
1774,f,90,+,RR,227
1774,m,0,1,RR,6083
1774,m,1,2,RR,2121
1774,m,3,2,RR,962
1774,m,5,5,RR,1004
1774,m,10,5,RR,569
1774,m,15,5,RR,556
1774,m,20,5,RR,661
1774,m,25,5,RR,644
1774,m,30,5,RR,618
1774,m,35,5,RR,617
1774,m,40,5,RR,792
1774,m,45,5,RR,766
1774,m,50,5,RR,874
1774,m,55,5,RR,820
1774,m,60,5,RR,999
1774,m,65,5,RR,969
1774,m,70,5,RR,967
1774,m,75,5,RR,693
1774,m,80,5,RR,506
1774,m,85,5,RR,207
1774,m,90,+,RR,107
1775,f,0,1,RR,6120
1775,f,1,2,RR,2480
1775,f,3,2,RR,1111
1775,f,5,5,RR,937
1775,f,10,5,RR,621
1775,f,15,5,RR,595
1775,f,20,5,RR,685
1775,f,25,5,RR,768
1775,f,30,5,RR,783
1775,f,35,5,RR,800
1775,f,40,5,RR,940
1775,f,45,5,RR,826
1775,f,50,5,RR,897
1775,f,55,5,RR,985
1775,f,60,5,RR,1376
1775,f,65,5,RR,1306
1775,f,70,5,RR,1492
1775,f,75,5,RR,1094
1775,f,80,5,RR,759
1775,f,85,5,RR,515
1775,f,90,+,RR,286
1775,m,0,1,RR,7109
1775,m,1,2,RR,2582
1775,m,3,2,RR,1202
1775,m,5,5,RR,1076
1775,m,10,5,RR,744
1775,m,15,5,RR,620
1775,m,20,5,RR,715
1775,m,25,5,RR,706
1775,m,30,5,RR,697
1775,m,35,5,RR,627
1775,m,40,5,RR,857
1775,m,45,5,RR,826
1775,m,50,5,RR,984
1775,m,55,5,RR,903
1775,m,60,5,RR,1104
1775,m,65,5,RR,959
1775,m,70,5,RR,1117
1775,m,75,5,RR,703
1775,m,80,5,RR,465
1775,m,85,5,RR,428
1775,m,90,+,RR,149
1776,f,0,1,RR,5274
1776,f,1,2,RR,1956
1776,f,3,2,RR,833
1776,f,5,5,RR,686
1776,f,10,5,RR,495
1776,f,15,5,RR,518
1776,f,20,5,RR,660
1776,f,25,5,RR,783
1776,f,30,5,RR,805
1776,f,35,5,RR,816
1776,f,40,5,RR,888
1776,f,45,5,RR,800
1776,f,50,5,RR,1016
1776,f,55,5,RR,1073
1776,f,60,5,RR,1434
1776,f,65,5,RR,1244
1776,f,70,5,RR,1356
1776,f,75,5,RR,1106
1776,f,80,5,RR,725
1776,f,85,5,RR,380
1776,f,90,+,RR,214
1776,m,0,1,RR,6345
1776,m,1,2,RR,1958
1776,m,3,2,RR,885
1776,m,5,5,RR,743
1776,m,10,5,RR,513
1776,m,15,5,RR,516
1776,m,20,5,RR,829
1776,m,25,5,RR,744
1776,m,30,5,RR,813
1776,m,35,5,RR,707
1776,m,40,5,RR,835
1776,m,45,5,RR,896
1776,m,50,5,RR,1038
1776,m,55,5,RR,1099
1776,m,60,5,RR,1250
1776,m,65,5,RR,1015
1776,m,70,5,RR,972
1776,m,75,5,RR,712
1776,m,80,5,RR,415
1776,m,85,5,RR,231
1776,m,90,+,RR,114
1777,f,0,1,RR,6143
1777,f,1,2,RR,2831
1777,f,3,2,RR,1058
1777,f,5,5,RR,955
1777,f,10,5,RR,601
1777,f,15,5,RR,619
1777,f,20,5,RR,749
1777,f,25,5,RR,799
1777,f,30,5,RR,895
1777,f,35,5,RR,802
1777,f,40,5,RR,928
1777,f,45,5,RR,803
1777,f,50,5,RR,917
1777,f,55,5,RR,993
1777,f,60,5,RR,1271
1777,f,65,5,RR,1478
1777,f,70,5,RR,1500
1777,f,75,5,RR,1235
1777,f,80,5,RR,723
1777,f,85,5,RR,358
1777,f,90,+,RR,179
1777,m,0,1,RR,7066
1777,m,1,2,RR,2868
1777,m,3,2,RR,1114
1777,m,5,5,RR,967
1777,m,10,5,RR,598
1777,m,15,5,RR,611
1777,m,20,5,RR,836
1777,m,25,5,RR,851
1777,m,30,5,RR,830
1777,m,35,5,RR,762
1777,m,40,5,RR,923
1777,m,45,5,RR,909
1777,m,50,5,RR,1035
1777,m,55,5,RR,948
1777,m,60,5,RR,1121
1777,m,65,5,RR,1249
1777,m,70,5,RR,1053
1777,m,75,5,RR,804
1777,m,80,5,RR,431
1777,m,85,5,RR,179
1777,m,90,+,RR,104
1778,f,0,1,RR,7139
1778,f,1,2,RR,3459
1778,f,3,2,RR,1814
1778,f,5,5,RR,1254
1778,f,10,5,RR,594
1778,f,15,5,RR,534
1778,f,20,5,RR,684
1778,f,25,5,RR,735
1778,f,30,5,RR,817
1778,f,35,5,RR,706
1778,f,40,5,RR,854
1778,f,45,5,RR,743
1778,f,50,5,RR,839
1778,f,55,5,RR,887
1778,f,60,5,RR,1107
1778,f,65,5,RR,1411
1778,f,70,5,RR,1385
1778,f,75,5,RR,1132
1778,f,80,5,RR,770
1778,f,85,5,RR,397
1778,f,90,+,RR,184
1778,m,0,1,RR,8056
1778,m,1,2,RR,3502
1778,m,3,2,RR,1795
1778,m,5,5,RR,1426
1778,m,10,5,RR,673
1778,m,15,5,RR,629
1778,m,20,5,RR,781
1778,m,25,5,RR,763
1778,m,30,5,RR,767
1778,m,35,5,RR,682
1778,m,40,5,RR,797
1778,m,45,5,RR,798
1778,m,50,5,RR,952
1778,m,55,5,RR,906
1778,m,60,5,RR,1111
1778,m,65,5,RR,1180
1778,m,70,5,RR,1017
1778,m,75,5,RR,866
1778,m,80,5,RR,504
1778,m,85,5,RR,284
1778,m,90,+,RR,94
1779,f,0,1,RR,7691
1779,f,1,2,RR,4369
1779,f,3,2,RR,2520
1779,f,5,5,RR,1904
1779,f,10,5,RR,769
1779,f,15,5,RR,628
1779,f,20,5,RR,705
1779,f,25,5,RR,822
1779,f,30,5,RR,848
1779,f,35,5,RR,732
1779,f,40,5,RR,777
1779,f,45,5,RR,721
1779,f,50,5,RR,738
1779,f,55,5,RR,805
1779,f,60,5,RR,1053
1779,f,65,5,RR,1336
1779,f,70,5,RR,1422
1779,f,75,5,RR,1106
1779,f,80,5,RR,658
1779,f,85,5,RR,329
1779,f,90,+,RR,182
1779,m,0,1,RR,8707
1779,m,1,2,RR,4341
1779,m,3,2,RR,2480
1779,m,5,5,RR,1929
1779,m,10,5,RR,825
1779,m,15,5,RR,637
1779,m,20,5,RR,726
1779,m,25,5,RR,683
1779,m,30,5,RR,685
1779,m,35,5,RR,592
1779,m,40,5,RR,746
1779,m,45,5,RR,706
1779,m,50,5,RR,850
1779,m,55,5,RR,831
1779,m,60,5,RR,888
1779,m,65,5,RR,1196
1779,m,70,5,RR,927
1779,m,75,5,RR,806
1779,m,80,5,RR,370
1779,m,85,5,RR,191
1779,m,90,+,RR,94
1780,f,0,1,RR,5697
1780,f,1,2,RR,2216
1780,f,3,2,RR,1018
1780,f,5,5,RR,779
1780,f,10,5,RR,451
1780,f,15,5,RR,475
1780,f,20,5,RR,620
1780,f,25,5,RR,698
1780,f,30,5,RR,753
1780,f,35,5,RR,627
1780,f,40,5,RR,729
1780,f,45,5,RR,675
1780,f,50,5,RR,775
1780,f,55,5,RR,763
1780,f,60,5,RR,1128
1780,f,65,5,RR,1517
1780,f,70,5,RR,1461
1780,f,75,5,RR,1144
1780,f,80,5,RR,798
1780,f,85,5,RR,347
1780,f,90,+,RR,196
1780,m,0,1,RR,6620
1780,m,1,2,RR,2515
1780,m,3,2,RR,945
1780,m,5,5,RR,831
1780,m,10,5,RR,516
1780,m,15,5,RR,478
1780,m,20,5,RR,681
1780,m,25,5,RR,747
1780,m,30,5,RR,717
1780,m,35,5,RR,588
1780,m,40,5,RR,730
1780,m,45,5,RR,752
1780,m,50,5,RR,798
1780,m,55,5,RR,863
1780,m,60,5,RR,1000
1780,m,65,5,RR,1330
1780,m,70,5,RR,1144
1780,m,75,5,RR,848
1780,m,80,5,RR,477
1780,m,85,5,RR,192
1780,m,90,+,RR,92
1781,f,0,1,RR,6335
1781,f,1,2,RR,2761
1781,f,3,2,RR,1332
1781,f,5,5,RR,1319
1781,f,10,5,RR,649
1781,f,15,5,RR,581
1781,f,20,5,RR,735
1781,f,25,5,RR,777
1781,f,30,5,RR,835
1781,f,35,5,RR,708
1781,f,40,5,RR,882
1781,f,45,5,RR,768
1781,f,50,5,RR,905
1781,f,55,5,RR,982
1781,f,60,5,RR,1414
1781,f,65,5,RR,1820
1781,f,70,5,RR,1656
1781,f,75,5,RR,1257
1781,f,80,5,RR,884
1781,f,85,5,RR,391
1781,f,90,+,RR,222
1781,m,0,1,RR,7350
1781,m,1,2,RR,2955
1781,m,3,2,RR,1429
1781,m,5,5,RR,1432
1781,m,10,5,RR,692
1781,m,15,5,RR,633
1781,m,20,5,RR,736
1781,m,25,5,RR,840
1781,m,30,5,RR,827
1781,m,35,5,RR,697
1781,m,40,5,RR,863
1781,m,45,5,RR,835
1781,m,50,5,RR,1018
1781,m,55,5,RR,1052
1781,m,60,5,RR,1279
1781,m,65,5,RR,1563
1781,m,70,5,RR,1165
1781,m,75,5,RR,848
1781,m,80,5,RR,561
1781,m,85,5,RR,220
1781,m,90,+,RR,105
1782,f,0,1,RR,5897
1782,f,1,2,RR,2977
1782,f,3,2,RR,1308
1782,f,5,5,RR,1120
1782,f,10,5,RR,634
1782,f,15,5,RR,657
1782,f,20,5,RR,853
1782,f,25,5,RR,912
1782,f,30,5,RR,981
1782,f,35,5,RR,896
1782,f,40,5,RR,924
1782,f,45,5,RR,879
1782,f,50,5,RR,1065
1782,f,55,5,RR,1077
1782,f,60,5,RR,1626
1782,f,65,5,RR,2018
1782,f,70,5,RR,1829
1782,f,75,5,RR,1388
1782,f,80,5,RR,1063
1782,f,85,5,RR,433
1782,f,90,+,RR,244
1782,m,0,1,RR,6958
1782,m,1,2,RR,3033
1782,m,3,2,RR,1350
1782,m,5,5,RR,1181
1782,m,10,5,RR,674
1782,m,15,5,RR,722
1782,m,20,5,RR,928
1782,m,25,5,RR,994
1782,m,30,5,RR,959
1782,m,35,5,RR,936
1782,m,40,5,RR,1081
1782,m,45,5,RR,1091
1782,m,50,5,RR,1309
1782,m,55,5,RR,1277
1782,m,60,5,RR,1499
1782,m,65,5,RR,1828
1782,m,70,5,RR,1478
1782,m,75,5,RR,1064
1782,m,80,5,RR,761
1782,m,85,5,RR,242
1782,m,90,+,RR,101
1783,f,0,1,RR,5998
1783,f,1,2,RR,3647
1783,f,3,2,RR,1783
1783,f,5,5,RR,1903
1783,f,10,5,RR,823
1783,f,15,5,RR,743
1783,f,20,5,RR,792
1783,f,25,5,RR,860
1783,f,30,5,RR,916
1783,f,35,5,RR,789
1783,f,40,5,RR,844
1783,f,45,5,RR,892
1783,f,50,5,RR,986
1783,f,55,5,RR,1029
1783,f,60,5,RR,1524
1783,f,65,5,RR,1731
1783,f,70,5,RR,1557
1783,f,75,5,RR,1241
1783,f,80,5,RR,845
1783,f,85,5,RR,393
1783,f,90,+,RR,178
1783,m,0,1,RR,7152
1783,m,1,2,RR,3841
1783,m,3,2,RR,2076
1783,m,5,5,RR,2079
1783,m,10,5,RR,946
1783,m,15,5,RR,783
1783,m,20,5,RR,940
1783,m,25,5,RR,964
1783,m,30,5,RR,978
1783,m,35,5,RR,796
1783,m,40,5,RR,898
1783,m,45,5,RR,901
1783,m,50,5,RR,1148
1783,m,55,5,RR,1106
1783,m,60,5,RR,1306
1783,m,65,5,RR,1554
1783,m,70,5,RR,1352
1783,m,75,5,RR,962
1783,m,80,5,RR,595
1783,m,85,5,RR,249
1783,m,90,+,RR,113
1784,f,0,1,RR,6356
1784,f,1,2,RR,4185
1784,f,3,2,RR,2862
1784,f,5,5,RR,2026
1784,f,10,5,RR,1010
1784,f,15,5,RR,771
1784,f,20,5,RR,849
1784,f,25,5,RR,869
1784,f,30,5,RR,979
1784,f,35,5,RR,754
1784,f,40,5,RR,921
1784,f,45,5,RR,814
1784,f,50,5,RR,971
1784,f,55,5,RR,947
1784,f,60,5,RR,1335
1784,f,65,5,RR,1642
1784,f,70,5,RR,1667
1784,f,75,5,RR,1119
1784,f,80,5,RR,884
1784,f,85,5,RR,382
1784,f,90,+,RR,177
1784,m,0,1,RR,6848
1784,m,1,2,RR,4138
1784,m,3,2,RR,2763
1784,m,5,5,RR,2249
1784,m,10,5,RR,991
1784,m,15,5,RR,852
1784,m,20,5,RR,926
1784,m,25,5,RR,1101
1784,m,30,5,RR,1066
1784,m,35,5,RR,902
1784,m,40,5,RR,959
1784,m,45,5,RR,1079
1784,m,50,5,RR,1138
1784,m,55,5,RR,1196
1784,m,60,5,RR,1398
1784,m,65,5,RR,1491
1784,m,70,5,RR,1319
1784,m,75,5,RR,868
1784,m,80,5,RR,642
1784,m,85,5,RR,264
1784,m,90,+,RR,82
1785,f,0,1,RR,6101
1785,f,1,2,RR,3374
1785,f,3,2,RR,1933
1785,f,5,5,RR,1718
1785,f,10,5,RR,1118
1785,f,15,5,RR,992
1785,f,20,5,RR,770
1785,f,25,5,RR,979
1785,f,30,5,RR,1018
1785,f,35,5,RR,867
1785,f,40,5,RR,915
1785,f,45,5,RR,779
1785,f,50,5,RR,971
1785,f,55,5,RR,1058
1785,f,60,5,RR,1477
1785,f,65,5,RR,1873
1785,f,70,5,RR,1772
1785,f,75,5,RR,1217
1785,f,80,5,RR,1011
1785,f,85,5,RR,400
1785,f,90,+,RR,167
1785,m,0,1,RR,6899
1785,m,1,2,RR,3668
1785,m,3,2,RR,1985
1785,m,5,5,RR,1853
1785,m,10,5,RR,1021
1785,m,15,5,RR,897
1785,m,20,5,RR,891
1785,m,25,5,RR,1080
1785,m,30,5,RR,982
1785,m,35,5,RR,836
1785,m,40,5,RR,952
1785,m,45,5,RR,918
1785,m,50,5,RR,1015
1785,m,55,5,RR,1076
1785,m,60,5,RR,1367
1785,m,65,5,RR,1602
1785,m,70,5,RR,1351
1785,m,75,5,RR,873
1785,m,80,5,RR,690
1785,m,85,5,RR,231
1785,m,90,+,RR,73
1786,f,0,1,RR,6697
1786,f,1,2,RR,2059
1786,f,3,2,RR,953
1786,f,5,5,RR,1014
1786,f,10,5,RR,536
1786,f,15,5,RR,574
1786,f,20,5,RR,690
1786,f,25,5,RR,762
1786,f,30,5,RR,948
1786,f,35,5,RR,865
1786,f,40,5,RR,1004
1786,f,45,5,RR,884
1786,f,50,5,RR,1144
1786,f,55,5,RR,1247
1786,f,60,5,RR,1846
1786,f,65,5,RR,1841
1786,f,70,5,RR,1860
1786,f,75,5,RR,1372
1786,f,80,5,RR,965
1786,f,85,5,RR,407
1786,f,90,+,RR,204
1786,m,0,1,RR,7631
1786,m,1,2,RR,2165
1786,m,3,2,RR,955
1786,m,5,5,RR,1154
1786,m,10,5,RR,638
1786,m,15,5,RR,567
1786,m,20,5,RR,805
1786,m,25,5,RR,791
1786,m,30,5,RR,929
1786,m,35,5,RR,852
1786,m,40,5,RR,1098
1786,m,45,5,RR,1038
1786,m,50,5,RR,1287
1786,m,55,5,RR,1369
1786,m,60,5,RR,1777
1786,m,65,5,RR,1557
1786,m,70,5,RR,1495
1786,m,75,5,RR,989
1786,m,80,5,RR,594
1786,m,85,5,RR,301
1786,m,90,+,RR,87
1787,f,0,1,RR,5822
1787,f,1,2,RR,2045
1787,f,3,2,RR,828
1787,f,5,5,RR,785
1787,f,10,5,RR,493
1787,f,15,5,RR,527
1787,f,20,5,RR,636
1787,f,25,5,RR,764
1787,f,30,5,RR,850
1787,f,35,5,RR,824
1787,f,40,5,RR,1002
1787,f,45,5,RR,910
1787,f,50,5,RR,1089
1787,f,55,5,RR,1171
1787,f,60,5,RR,1653
1787,f,65,5,RR,1767
1787,f,70,5,RR,1691
1787,f,75,5,RR,1502
1787,f,80,5,RR,916
1787,f,85,5,RR,408
1787,f,90,+,RR,152
1787,m,0,1,RR,6937
1787,m,1,2,RR,2144
1787,m,3,2,RR,851
1787,m,5,5,RR,855
1787,m,10,5,RR,525
1787,m,15,5,RR,491
1787,m,20,5,RR,677
1787,m,25,5,RR,760
1787,m,30,5,RR,876
1787,m,35,5,RR,842
1787,m,40,5,RR,1091
1787,m,45,5,RR,1054
1787,m,50,5,RR,1272
1787,m,55,5,RR,1259
1787,m,60,5,RR,1638
1787,m,65,5,RR,1565
1787,m,70,5,RR,1307
1787,m,75,5,RR,1038
1787,m,80,5,RR,611
1787,m,85,5,RR,289
1787,m,90,+,RR,81
1788,f,0,1,RR,7133
1788,f,1,2,RR,2879
1788,f,3,2,RR,1222
1788,f,5,5,RR,1136
1788,f,10,5,RR,515
1788,f,15,5,RR,482
1788,f,20,5,RR,607
1788,f,25,5,RR,737
1788,f,30,5,RR,896
1788,f,35,5,RR,808
1788,f,40,5,RR,967
1788,f,45,5,RR,896
1788,f,50,5,RR,1022
1788,f,55,5,RR,1181
1788,f,60,5,RR,1632
1788,f,65,5,RR,1684
1788,f,70,5,RR,1733
1788,f,75,5,RR,1499
1788,f,80,5,RR,974
1788,f,85,5,RR,490
1788,f,90,+,RR,146
1788,m,0,1,RR,8206
1788,m,1,2,RR,2785
1788,m,3,2,RR,1282
1788,m,5,5,RR,1303
1788,m,10,5,RR,588
1788,m,15,5,RR,576
1788,m,20,5,RR,772
1788,m,25,5,RR,792
1788,m,30,5,RR,889
1788,m,35,5,RR,882
1788,m,40,5,RR,966
1788,m,45,5,RR,978
1788,m,50,5,RR,1159
1788,m,55,5,RR,1249
1788,m,60,5,RR,1498
1788,m,65,5,RR,1436
1788,m,70,5,RR,1288
1788,m,75,5,RR,1055
1788,m,80,5,RR,586
1788,m,85,5,RR,312
1788,m,90,+,RR,79
1789,f,0,1,RR,7259
1789,f,1,2,RR,3019
1789,f,3,2,RR,1475
1789,f,5,5,RR,1373
1789,f,10,5,RR,759
1789,f,15,5,RR,689
1789,f,20,5,RR,939
1789,f,25,5,RR,997
1789,f,30,5,RR,1101
1789,f,35,5,RR,1106
1789,f,40,5,RR,1294
1789,f,45,5,RR,1131
1789,f,50,5,RR,1282
1789,f,55,5,RR,1390
1789,f,60,5,RR,1691
1789,f,65,5,RR,1732
1789,f,70,5,RR,1812
1789,f,75,5,RR,1407
1789,f,80,5,RR,889
1789,f,85,5,RR,465
1789,f,90,+,RR,165
1789,m,0,1,RR,8418
1789,m,1,2,RR,3271
1789,m,3,2,RR,1531
1789,m,5,5,RR,1473
1789,m,10,5,RR,1033
1789,m,15,5,RR,1135
1789,m,20,5,RR,1578
1789,m,25,5,RR,1897
1789,m,30,5,RR,2046
1789,m,35,5,RR,2075
1789,m,40,5,RR,1874
1789,m,45,5,RR,1686
1789,m,50,5,RR,1518
1789,m,55,5,RR,1423
1789,m,60,5,RR,1547
1789,m,65,5,RR,1566
1789,m,70,5,RR,1454
1789,m,75,5,RR,1107
1789,m,80,5,RR,600
1789,m,85,5,RR,299
1789,m,90,+,RR,77
1790,f,0,1,RR,6521
1790,f,1,2,RR,3032
1790,f,3,2,RR,1522
1790,f,5,5,RR,1409
1790,f,10,5,RR,791
1790,f,15,5,RR,708
1790,f,20,5,RR,826
1790,f,25,5,RR,1026
1790,f,30,5,RR,1084
1790,f,35,5,RR,1127
1790,f,40,5,RR,1211
1790,f,45,5,RR,1108
1790,f,50,5,RR,1172
1790,f,55,5,RR,1356
1790,f,60,5,RR,1629
1790,f,65,5,RR,1844
1790,f,70,5,RR,1920
1790,f,75,5,RR,1404
1790,f,80,5,RR,875
1790,f,85,5,RR,439
1790,f,90,+,RR,169
1790,m,0,1,RR,7396
1790,m,1,2,RR,2941
1790,m,3,2,RR,1546
1790,m,5,5,RR,1407
1790,m,10,5,RR,1039
1790,m,15,5,RR,847
1790,m,20,5,RR,1234
1790,m,25,5,RR,1443
1790,m,30,5,RR,1342
1790,m,35,5,RR,1194
1790,m,40,5,RR,1418
1790,m,45,5,RR,1330
1790,m,50,5,RR,1369
1790,m,55,5,RR,1418
1790,m,60,5,RR,1587
1790,m,65,5,RR,1580
1790,m,70,5,RR,1402
1790,m,75,5,RR,1027
1790,m,80,5,RR,569
1790,m,85,5,RR,245
1790,m,90,+,RR,91
1791,f,0,1,RR,6114
1791,f,1,2,RR,2243
1791,f,3,2,RR,1031
1791,f,5,5,RR,1053
1791,f,10,5,RR,577
1791,f,15,5,RR,515
1791,f,20,5,RR,715
1791,f,25,5,RR,825
1791,f,30,5,RR,918
1791,f,35,5,RR,967
1791,f,40,5,RR,1126
1791,f,45,5,RR,998
1791,f,50,5,RR,1126
1791,f,55,5,RR,1341
1791,f,60,5,RR,1758
1791,f,65,5,RR,1851
1791,f,70,5,RR,2061
1791,f,75,5,RR,1454
1791,f,80,5,RR,963
1791,f,85,5,RR,400
1791,f,90,+,RR,198
1791,m,0,1,RR,7299
1791,m,1,2,RR,2362
1791,m,3,2,RR,1096
1791,m,5,5,RR,1115
1791,m,10,5,RR,629
1791,m,15,5,RR,532
1791,m,20,5,RR,668
1791,m,25,5,RR,737
1791,m,30,5,RR,825
1791,m,35,5,RR,864
1791,m,40,5,RR,1076
1791,m,45,5,RR,1084
1791,m,50,5,RR,1207
1791,m,55,5,RR,1306
1791,m,60,5,RR,1650
1791,m,65,5,RR,1687
1791,m,70,5,RR,1499
1791,m,75,5,RR,1100
1791,m,80,5,RR,635
1791,m,85,5,RR,262
1791,m,90,+,RR,79
1792,f,0,1,RR,7063
1792,f,1,2,RR,2226
1792,f,3,2,RR,1003
1792,f,5,5,RR,935
1792,f,10,5,RR,520
1792,f,15,5,RR,488
1792,f,20,5,RR,553
1792,f,25,5,RR,737
1792,f,30,5,RR,824
1792,f,35,5,RR,801
1792,f,40,5,RR,885
1792,f,45,5,RR,797
1792,f,50,5,RR,853
1792,f,55,5,RR,1005
1792,f,60,5,RR,1439
1792,f,65,5,RR,1567
1792,f,70,5,RR,1758
1792,f,75,5,RR,1345
1792,f,80,5,RR,938
1792,f,85,5,RR,371
1792,f,90,+,RR,154
1792,m,0,1,RR,8566
1792,m,1,2,RR,2280
1792,m,3,2,RR,1054
1792,m,5,5,RR,1102
1792,m,10,5,RR,606
1792,m,15,5,RR,491
1792,m,20,5,RR,627
1792,m,25,5,RR,615
1792,m,30,5,RR,729
1792,m,35,5,RR,702
1792,m,40,5,RR,887
1792,m,45,5,RR,872
1792,m,50,5,RR,962
1792,m,55,5,RR,1076
1792,m,60,5,RR,1348
1792,m,65,5,RR,1371
1792,m,70,5,RR,1430
1792,m,75,5,RR,1013
1792,m,80,5,RR,669
1792,m,85,5,RR,223
1792,m,90,+,RR,73
1793,f,0,1,RR,6999
1793,f,1,2,RR,2606
1793,f,3,2,RR,1095
1793,f,5,5,RR,1065
1793,f,10,5,RR,552
1793,f,15,5,RR,477
1793,f,20,5,RR,568
1793,f,25,5,RR,719
1793,f,30,5,RR,797
1793,f,35,5,RR,805
1793,f,40,5,RR,927
1793,f,45,5,RR,803
1793,f,50,5,RR,926
1793,f,55,5,RR,1064
1793,f,60,5,RR,1519
1793,f,65,5,RR,1630
1793,f,70,5,RR,1786
1793,f,75,5,RR,1337
1793,f,80,5,RR,930
1793,f,85,5,RR,383
1793,f,90,+,RR,169
1793,m,0,1,RR,8400
1793,m,1,2,RR,2715
1793,m,3,2,RR,1102
1793,m,5,5,RR,1096
1793,m,10,5,RR,526
1793,m,15,5,RR,516
1793,m,20,5,RR,560
1793,m,25,5,RR,671
1793,m,30,5,RR,691
1793,m,35,5,RR,689
1793,m,40,5,RR,914
1793,m,45,5,RR,991
1793,m,50,5,RR,1009
1793,m,55,5,RR,1033
1793,m,60,5,RR,1446
1793,m,65,5,RR,1395
1793,m,70,5,RR,1496
1793,m,75,5,RR,987
1793,m,80,5,RR,648
1793,m,85,5,RR,242
1793,m,90,+,RR,92
1794,f,0,1,RR,6390
1794,f,1,2,RR,2448
1794,f,3,2,RR,1096
1794,f,5,5,RR,1099
1794,f,10,5,RR,523
1794,f,15,5,RR,517
1794,f,20,5,RR,605
1794,f,25,5,RR,745
1794,f,30,5,RR,788
1794,f,35,5,RR,772
1794,f,40,5,RR,949
1794,f,45,5,RR,840
1794,f,50,5,RR,894
1794,f,55,5,RR,983
1794,f,60,5,RR,1548
1794,f,65,5,RR,1559
1794,f,70,5,RR,1841
1794,f,75,5,RR,1389
1794,f,80,5,RR,1033
1794,f,85,5,RR,379
1794,f,90,+,RR,157
1794,m,0,1,RR,7412
1794,m,1,2,RR,2671
1794,m,3,2,RR,1171
1794,m,5,5,RR,1244
1794,m,10,5,RR,554
1794,m,15,5,RR,575
1794,m,20,5,RR,637
1794,m,25,5,RR,673
1794,m,30,5,RR,779
1794,m,35,5,RR,772
1794,m,40,5,RR,991
1794,m,45,5,RR,976
1794,m,50,5,RR,1028
1794,m,55,5,RR,1045
1794,m,60,5,RR,1460
1794,m,65,5,RR,1334
1794,m,70,5,RR,1460
1794,m,75,5,RR,1003
1794,m,80,5,RR,690
1794,m,85,5,RR,257
1794,m,90,+,RR,90
1795,f,0,1,RR,6847
1795,f,1,2,RR,3155
1795,f,3,2,RR,1397
1795,f,5,5,RR,1316
1795,f,10,5,RR,553
1795,f,15,5,RR,560
1795,f,20,5,RR,637
1795,f,25,5,RR,878
1795,f,30,5,RR,908
1795,f,35,5,RR,925
1795,f,40,5,RR,1225
1795,f,45,5,RR,998
1795,f,50,5,RR,1113
1795,f,55,5,RR,1321
1795,f,60,5,RR,1925
1795,f,65,5,RR,2072
1795,f,70,5,RR,2359
1795,f,75,5,RR,1879
1795,f,80,5,RR,1259
1795,f,85,5,RR,481
1795,f,90,+,RR,199
1795,m,0,1,RR,7917
1795,m,1,2,RR,3292
1795,m,3,2,RR,1499
1795,m,5,5,RR,1402
1795,m,10,5,RR,646
1795,m,15,5,RR,588
1795,m,20,5,RR,713
1795,m,25,5,RR,813
1795,m,30,5,RR,914
1795,m,35,5,RR,901
1795,m,40,5,RR,1199
1795,m,45,5,RR,1168
1795,m,50,5,RR,1278
1795,m,55,5,RR,1305
1795,m,60,5,RR,1785
1795,m,65,5,RR,1784
1795,m,70,5,RR,1872
1795,m,75,5,RR,1324
1795,m,80,5,RR,840
1795,m,85,5,RR,282
1795,m,90,+,RR,90
1796,f,0,1,RR,7030
1796,f,1,2,RR,2955
1796,f,3,2,RR,1478
1796,f,5,5,RR,1158
1796,f,10,5,RR,526
1796,f,15,5,RR,524
1796,f,20,5,RR,515
1796,f,25,5,RR,690
1796,f,30,5,RR,794
1796,f,35,5,RR,702
1796,f,40,5,RR,956
1796,f,45,5,RR,897
1796,f,50,5,RR,885
1796,f,55,5,RR,984
1796,f,60,5,RR,1422
1796,f,65,5,RR,1645
1796,f,70,5,RR,1904
1796,f,75,5,RR,1471
1796,f,80,5,RR,934
1796,f,85,5,RR,378
1796,f,90,+,RR,124
1796,m,0,1,RR,8315
1796,m,1,2,RR,3055
1796,m,3,2,RR,1582
1796,m,5,5,RR,1316
1796,m,10,5,RR,544
1796,m,15,5,RR,513
1796,m,20,5,RR,624
1796,m,25,5,RR,638
1796,m,30,5,RR,681
1796,m,35,5,RR,675
1796,m,40,5,RR,964
1796,m,45,5,RR,1015
1796,m,50,5,RR,1001
